type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,accepted_default,chose_nudge,og_baskets,actual_baskets,num_features,cost,reaction_time,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,[],"[[4, 7, 6, 7, 6], [5, 5, 6, 6, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[7, 23]",16,34,4,0.068,0.068,0.0,[],default,default,4,True,True,5,5,2,2,3527,implicit-mouselab,38,480971,default,56
mouselab,True,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[4, 6, 5, 5, 4], [6, 1, 5, 6, 8]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[7, 23]",16,1,4,0.071,0.06766666666666667,0.0033333333333333335,"[5, 6, 7, 8, 9]",default,control,4,False,True,5,5,2,2,17221,implicit-mouselab,4,409843,default,57
mouselab,True,"[4, 4, 5, 5, 2, 2, 3, 3]","[[6, 3], [4, 4], [4, 5], [6, 3], [7, 3]]","[[2, 2], [0, 0], [0, 0], [2, 2], [2, 2]]","[3, 6, 14, 1, 6]",16,2,1,0.041,0.03833333333333334,0.0026666666666666666,"[4, 5, 2, 3]",default,control,0,False,False,2,2,5,2,30350,implicit-mouselab,5,454948,default,57
mouselab,False,[],"[[7, 5, 7, 6, 8], [6, 4, 4, 5, 7], [4, 4, 6, 5, 6], [5, 3, 4, 5, 7], [6, 4, 4, 3, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[5, 6, 7, 8, 4]",6,3,4,0.065,0.065,0.0,[],default,default,4,True,True,5,5,5,2,15159,implicit-mouselab,7,500612,default,57
mouselab,False,[],"[[6, 6, 9, 5, 9], [6, 8, 2, 3, 2]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[18, 12]",6,4,1,0.068,0.068,0.0,[],default,default,1,True,True,5,5,2,2,9686,implicit-mouselab,8,515212,default,57
mouselab,False,"[15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 8, 8, 7, 7, 5, 5]","[[3, 4, 4, 4, 4], [3, 3, 6, 7, 3], [3, 5, 3, 4, 6], [6, 2, 7, 3, 5], [5, 4, 4, 8, 3]]","[[2, 2, 2, 2, 2], [0, 2, 0, 0, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[5, 6, 1, 9, 9]",12,5,3,0.055,0.04633333333333334,0.008666666666666666,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 8, 7, 5]",default,default,3,False,True,5,5,5,2,76991,implicit-mouselab,9,601284,default,57
mouselab,False,"[2, 2, 3, 3]","[[3, 4], [5, 3]]","[[2, 2], [0, 0]]","[10, 20]",10,6,0,0.043,0.041666666666666664,0.0013333333333333333,"[2, 3]",default,control,0,False,True,2,2,2,2,6798,implicit-mouselab,10,611372,default,57
mouselab,False,"[6, 6, 7, 7, 0, 0, 1, 1]","[[4, 2], [4, 6], [6, 4], [6, 4], [5, 2]]","[[0, 0], [2, 2], [2, 2], [0, 0], [2, 2]]","[6, 4, 2, 14, 4]",16,7,0,0.052,0.04933333333333333,0.0026666666666666666,"[6, 7, 0, 1]",default,control,0,False,True,2,2,5,2,15151,implicit-mouselab,11,628740,default,57
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 6, 6, 7, 7, 8, 8]","[[5, 3, 5, 8, 6], [0, 3, 3, 8, 6], [5, 5, 7, 3, 7], [6, 4, 2, 7, 6], [5, 7, 8, 7, 4]]","[[2, 2, 2, 2, 2], [2, 0, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[3, 7, 5, 6, 9]",8,8,3,0.067,0.06166666666666667,0.005333333333333333,"[20, 21, 22, 23, 24, 6, 7, 8]",default,control,3,False,True,5,5,5,2,27496,implicit-mouselab,12,660214,default,57
mouselab,False,"[2, 2, 3, 3, 0, 0, 1, 1]","[[6, 5], [4, 4]]","[[0, 0], [0, 0]]","[8, 22]",14,9,0,0.045,0.042333333333333334,0.0026666666666666666,"[2, 3, 0, 1]",default,control,0,False,True,2,2,2,2,10726,implicit-mouselab,13,672174,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 7, 7]","[[7, 3, 5, 1, 3], [7, 6, 4, 4, 5]]","[[0, 0, 0, 0, 0], [0, 2, 0, 2, 2]]","[21, 9]",12,10,0,0.07,0.06533333333333334,0.004666666666666667,"[0, 1, 2, 3, 4, 5, 7]",default,control,0,False,True,5,5,2,2,25593,implicit-mouselab,14,700065,default,57
mouselab,False,[],"[[8, 6, 5, 5, 7], [1, 6, 4, 7, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[16, 14]",2,11,4,0.07,0.07,0.0,[],default,default,4,True,True,5,5,2,2,4886,implicit-mouselab,15,709257,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3]","[[3, 3], [1, 2]]","[[0, 0], [0, 0]]","[19, 11]",8,12,1,0.026,0.02333333333333333,0.0026666666666666666,"[0, 1, 2, 3]",default,control,1,False,True,2,2,2,2,6254,implicit-mouselab,16,716969,default,57
mouselab,False,[],"[[3, 7], [9, 4], [3, 2], [5, 6], [7, 4]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[8, 7, 6, 5, 4]",6,13,0,0.053,0.053,0.0,[],default,default,0,True,True,2,2,5,2,8351,implicit-mouselab,17,728337,default,57
mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9, 15, 15, 16, 16, 17, 17, 18, 18, 19, 19]","[[5, 6, 2, 5, 5], [6, 6, 5, 8, 6], [6, 4, 8, 3, 6], [6, 5, 4, 5, 5], [5, 4, 1, 4, 6]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[1, 13, 6, 9, 1]",20,14,3,0.059,0.05233333333333333,0.006666666666666667,"[5, 6, 7, 8, 9, 15, 16, 17, 18, 19]",default,control,4,False,False,5,5,5,2,28254,implicit-mouselab,18,758778,default,57
mouselab,False,"[0, 0, 1, 1, 6, 6, 7, 7]","[[4, 5], [5, 6], [3, 4], [5, 5], [6, 4]]","[[0, 0], [2, 2], [2, 2], [0, 0], [2, 2]]","[18, 3, 3, 5, 1]",24,15,1,0.05,0.04733333333333334,0.0026666666666666666,"[0, 1, 6, 7]",default,default,1,False,True,2,2,5,2,31127,implicit-mouselab,19,792882,default,57
mouselab,False,[],"[[8, 3, 5, 6, 5], [3, 5, 4, 6, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[20, 10]",10,16,0,0.063,0.063,0.0,[],default,default,3,False,False,5,5,2,2,12150,implicit-mouselab,20,820241,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3]","[[4, 3], [7, 6]]","[[0, 0], [0, 0]]","[18, 12]",6,17,0,0.052,0.04933333333333333,0.0026666666666666666,"[0, 1, 2, 3]",default,control,0,False,True,2,2,2,2,8279,implicit-mouselab,21,829466,default,57
mouselab,False,"[6, 6, 7, 7, 0, 0, 1, 1, 4, 4, 5, 5, 8, 8, 9, 9]","[[4, 4], [2, 5], [6, 6], [5, 5], [5, 3]]","[[0, 0], [2, 2], [0, 0], [0, 0], [0, 0]]","[8, 1, 5, 11, 5]",14,18,0,0.048,0.042666666666666665,0.005333333333333333,"[6, 7, 0, 1, 4, 5, 8, 9]",default,control,1,False,False,2,2,5,2,25447,implicit-mouselab,22,856338,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[6, 7, 4, 5, 6], [6, 2, 5, 4, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 12]",6,19,0,0.06,0.05333333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",default,control,0,False,True,5,5,2,2,36303,implicit-mouselab,23,893988,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 8, 8]","[[6, 5, 5, 6, 2], [8, 3, 4, 6, 4]]","[[0, 0, 0, 0, 0], [0, 2, 2, 0, 2]]","[23, 7]",16,20,0,0.065,0.060333333333333336,0.004666666666666667,"[0, 1, 2, 3, 4, 5, 8]",default,control,0,False,True,5,5,2,2,26105,implicit-mouselab,24,921383,default,57
mouselab,False,"[2, 2, 3, 3]","[[5, 4], [3, 5]]","[[2, 2], [0, 0]]","[1, 29]",28,21,1,0.05,0.04866666666666667,0.0013333333333333333,"[2, 3]",default,default,1,False,True,2,2,2,2,18642,implicit-mouselab,25,941355,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 17, 17, 18, 18, 19, 19]","[[5, 3, 4, 4, 6], [4, 5, 3, 4, 6], [7, 7, 7, 4, 6], [5, 6, 2, 4, 2], [5, 3, 5, 8, 6]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[9, 4, 9, 7, 1]",14,22,0,0.055,0.045,0.01,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",default,control,0,False,True,5,5,5,2,81327,implicit-mouselab,26,1024092,default,57
mouselab,False,[],"[[5, 3], [6, 5], [10, 6], [6, 3], [7, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[7, 6, 7, 8, 2]",8,23,0,0.068,0.068,0.0,[],default,default,0,True,True,2,2,5,2,8999,implicit-mouselab,27,1036924,default,57
mouselab,False,"[15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 11, 11, 12, 12, 13, 13, 14, 14, 6, 6, 7, 7, 8, 8, 9, 9, 1, 1, 2, 2, 3, 3, 4, 4]","[[5, 4, 7, 5, 5], [5, 4, 8, 6, 4], [5, 4, 3, 3, 3], [2, 6, 6, 6, 6], [7, 3, 4, 7, 5]]","[[2, 0, 0, 0, 0], [2, 0, 0, 0, 0], [2, 0, 0, 0, 0], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[3, 3, 9, 14, 1]",22,24,2,0.053,0.041666666666666664,0.011333333333333334,"[15, 16, 17, 18, 19, 11, 12, 13, 14, 6, 7, 8, 9, 1, 2, 3, 4]",default,control,2,False,True,5,5,5,2,102623,implicit-mouselab,28,1154837,default,57
mouselab,False,"[0, 0, 1, 1]","[[8, 3], [4, 5]]","[[0, 0], [2, 2]]","[28, 2]",26,25,0,0.077,0.07566666666666666,0.0013333333333333333,"[0, 1]",default,default,0,False,True,2,2,2,2,8759,implicit-mouselab,29,1165605,default,57
mouselab,False,"[1, 1, 0, 0]","[[4, 6], [5, 4]]","[[0, 0], [2, 2]]","[28, 2]",26,26,1,0.059,0.057666666666666665,0.0013333333333333333,"[1, 0]",default,default,1,False,True,2,2,2,2,12230,implicit-mouselab,30,1179757,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 6, 6, 7, 7]","[[4, 6, 6, 5, 3], [1, 6, 3, 3, 5]]","[[0, 0, 0, 0, 0], [2, 0, 0, 2, 2]]","[27, 3]",24,27,1,0.06,0.05533333333333333,0.004666666666666667,"[0, 1, 2, 3, 4, 6, 7]",default,control,1,False,True,5,5,2,2,16326,implicit-mouselab,31,1205389,default,57
mouselab,False,"[0, 0, 1, 1]","[[10, 4], [7, 3]]","[[0, 0], [2, 2]]","[25, 5]",20,28,0,0.095,0.09366666666666666,0.0013333333333333333,"[0, 1]",default,default,0,False,True,2,2,2,2,12454,implicit-mouselab,32,1221774,default,57
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 6, 6, 7, 7, 8, 8, 1, 1, 2, 2]","[[4, 5, 6, 7, 6], [6, 7, 6, 3, 7], [8, 7, 6, 4, 2], [4, 8, 4, 6, 5], [3, 5, 5, 5, 3]]","[[2, 0, 0, 2, 2], [2, 0, 0, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[3, 5, 1, 1, 20]",28,29,1,0.055,0.04833333333333333,0.006666666666666667,"[20, 21, 22, 23, 24, 6, 7, 8, 1, 2]",default,default,1,False,True,5,5,5,2,37518,implicit-mouselab,33,1261974,default,57
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 15, 15, 17, 17, 5, 5, 7, 7]","[[6, 3, 6, 2, 5], [10, 7, 3, 6, 4], [6, 2, 6, 6, 4], [6, 3, 8, 6, 3], [4, 4, 5, 5, 4]]","[[0, 0, 0, 0, 0], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 2, 2, 2, 2]]","[18, 3, 1, 6, 2]",24,30,0,0.063,0.057,0.006,"[0, 1, 2, 3, 4, 15, 17, 5, 7]",default,default,0,False,True,5,5,5,2,53370,implicit-mouselab,34,1324913,default,57
mouselab,False,"[5, 5, 4, 4, 9, 9, 8, 8]","[[4, 6], [5, 5], [3, 4], [3, 6], [6, 8]]","[[2, 2], [2, 2], [0, 0], [2, 2], [0, 0]]","[4, 4, 14, 1, 7]",18,31,1,0.054,0.051333333333333335,0.0026666666666666666,"[5, 4, 9, 8]",default,default,1,False,True,2,2,5,2,18031,implicit-mouselab,35,1344145,default,57
mouselab,False,[],"[[4, 6, 4, 6, 7], [5, 5, 6, 2, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[16, 14]",2,32,4,0.065,0.065,0.0,[],default,default,4,True,True,5,5,2,2,3158,implicit-mouselab,36,1350449,default,57
mouselab,False,"[0, 0, 1, 1, 4, 4, 5, 5, 6, 6, 7, 7]","[[2, 5], [1, 8], [4, 4], [3, 5], [7, 5]]","[[0, 0], [2, 2], [0, 0], [0, 0], [2, 2]]","[8, 3, 8, 7, 4]",10,33,1,0.05,0.046,0.004,"[0, 1, 4, 5, 6, 7]",default,control,1,False,True,2,2,5,2,31895,implicit-mouselab,37,1400562,default,57
mouselab,False,"[8, 8, 9, 9, 0, 0]","[[8, 6], [5, 5], [7, 8], [6, 4], [5, 3]]","[[0, 2], [2, 2], [2, 2], [2, 2], [0, 0]]","[7, 1, 2, 3, 17]",24,34,0,0.059,0.056999999999999995,0.002,"[8, 9, 0]",default,control,0,False,True,2,2,5,2,19933,implicit-mouselab,38,1424730,default,57
mouselab,True,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[6, 4, 4, 3, 5], [1, 5, 8, 6, 6]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[23, 7]",16,1,0,0.048,0.04466666666666667,0.0033333333333333335,"[0, 1, 2, 3, 4]",default,control,2,False,False,5,5,2,2,10870,implicit-mouselab,4,239638,default,59
mouselab,True,"[0, 0, 1, 1, 8, 8, 9, 9]","[[3, 5], [5, 4], [5, 5], [3, 4], [5, 3]]","[[0, 0], [2, 2], [2, 2], [2, 2], [0, 0]]","[8, 7, 3, 4, 8]",10,2,0,0.042,0.03933333333333334,0.0026666666666666666,"[0, 1, 8, 9]",default,control,1,False,False,2,2,5,2,12191,implicit-mouselab,5,255435,default,59
mouselab,False,[],"[[6, 2], [4, 6]]","[[2, 2], [2, 2]]","[13, 17]",4,3,0,0.049,0.049,0.0,[],default,default,0,True,True,2,2,2,2,5192,implicit-mouselab,7,265578,default,59
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[5, 2, 6, 5, 2], [5, 6, 4, 5, 6]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[22, 8]",14,4,2,0.055,0.051666666666666666,0.0033333333333333335,"[0, 1, 2, 3, 4]",default,control,2,False,True,5,5,2,2,6451,implicit-mouselab,8,275762,default,59
mouselab,False,[],"[[6, 6], [7, 6]]","[[2, 2], [2, 2]]","[2, 28]",26,5,0,0.069,0.069,0.0,[],default,default,0,True,True,2,2,2,2,2866,implicit-mouselab,9,280932,default,59
mouselab,False,[],"[[4, 4, 9, 4, 9], [4, 2, 4, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[22, 8]",14,6,4,0.079,0.079,0.0,[],default,default,4,True,True,5,5,2,2,11670,implicit-mouselab,10,294420,default,59
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[4, 5, 3, 3, 4], [4, 4, 7, 9, 3]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[29, 1]",28,7,1,0.05,0.04666666666666667,0.0033333333333333335,"[0, 1, 2, 3, 4]",default,default,3,False,False,5,5,2,2,11638,implicit-mouselab,11,312266,default,59
mouselab,False,"[2, 2, 3, 3, 4, 4, 5, 5]","[[5, 3], [5, 5], [7, 5], [7, 6], [4, 6]]","[[2, 2], [0, 0], [0, 0], [2, 2], [2, 2]]","[4, 16, 7, 1, 2]",22,8,0,0.055,0.052333333333333336,0.0026666666666666666,"[2, 3, 4, 5]",default,control,0,False,True,2,2,5,2,8198,implicit-mouselab,12,323083,default,59
mouselab,False,"[4, 4, 5, 5]","[[6, 4], [2, 7], [8, 5], [6, 5], [4, 5]]","[[2, 2], [2, 2], [0, 0], [2, 2], [2, 2]]","[1, 2, 13, 3, 11]",24,9,0,0.059,0.057666666666666665,0.0013333333333333333,"[4, 5]",default,control,0,False,True,2,2,5,2,3976,implicit-mouselab,13,328230,default,59
mouselab,False,[],"[[6, 4], [6, 8]]","[[2, 2], [2, 2]]","[17, 13]",4,10,0,0.06,0.06,0.0,[],default,default,0,True,True,2,2,2,2,2909,implicit-mouselab,14,332444,default,59
mouselab,False,"[20, 20, 21, 21, 22, 22, 23, 23, 24, 24, 16, 16, 17, 17]","[[4, 2, 5, 5, 1], [8, 5, 5, 6, 4], [4, 5, 6, 6, 4], [5, 6, 4, 2, 5], [4, 7, 7, 4, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 0, 2, 2], [0, 0, 0, 0, 0]]","[1, 2, 6, 7, 14]",18,11,1,0.061,0.05633333333333333,0.004666666666666667,"[20, 21, 22, 23, 24, 16, 17]",default,default,2,False,False,5,5,5,2,10310,implicit-mouselab,15,343593,default,59
mouselab,False,[],"[[8, 6, 5, 6, 8], [5, 6, 4, 5, 0]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 15]",0,12,0,0.065,0.065,0.0,[],default,default,0,True,True,5,5,2,2,4174,implicit-mouselab,16,349357,default,59
mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[1, 6, 8, 7, 6], [3, 6, 6, 8, 5], [2, 5, 8, 4, 7], [6, 5, 6, 8, 6], [3, 7, 4, 5, 2]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[2, 12, 2, 9, 5]",18,13,3,0.072,0.06866666666666667,0.0033333333333333335,"[5, 6, 7, 8, 9]",default,control,2,False,False,5,5,5,2,7738,implicit-mouselab,17,358062,default,59
mouselab,False,"[2, 2, 3, 3]","[[4, 5], [2, 1]]","[[2, 2], [0, 0]]","[13, 17]",4,14,0,0.029,0.02766666666666667,0.0013333333333333333,"[2, 3]",default,control,1,False,False,2,2,2,2,3929,implicit-mouselab,18,362853,default,59
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[5, 5, 3, 4, 7], [4, 6, 4, 6, 5], [3, 3, 6, 3, 3], [6, 6, 2, 3, 6], [7, 9, 4, 6, 5]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[12, 3, 4, 8, 3]",16,15,4,0.058,0.05466666666666667,0.0033333333333333335,"[0, 1, 2, 3, 4]",default,control,1,False,False,5,5,5,2,6339,implicit-mouselab,19,369960,default,59
mouselab,False,"[8, 8, 9, 9]","[[5, 7], [3, 4], [4, 7], [4, 4], [4, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [0, 0]]","[3, 1, 6, 4, 16]",20,16,1,0.081,0.07966666666666666,0.0013333333333333333,"[8, 9]",default,control,1,False,True,2,2,5,2,3906,implicit-mouselab,20,374555,default,59
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 10, 10, 11, 11, 12, 12, 13, 13, 14, 14]","[[4, 5, 3, 6, 5], [4, 5, 4, 5, 4], [6, 5, 8, 2, 1], [3, 4, 7, 5, 5], [5, 8, 6, 5, 3]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[11, 5, 11, 1, 2]",20,17,2,0.053,0.04633333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",default,control,2,False,True,5,5,5,2,23307,implicit-mouselab,21,403781,default,59
mouselab,False,[],"[[6, 8, 5, 6, 4], [6, 1, 8, 6, 5], [8, 3, 8, 6, 6], [4, 6, 3, 4, 4], [6, 6, 7, 2, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 9, 2, 9, 4]",12,18,2,0.058,0.058,0.0,[],default,default,2,True,True,5,5,5,2,3563,implicit-mouselab,22,409116,default,59
mouselab,False,"[15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 7, 7, 8, 8]","[[8, 6, 2, 5, 4], [3, 3, 5, 7, 3], [5, 5, 5, 5, 5], [5, 0, 6, 6, 5], [7, 5, 6, 5, 7]]","[[2, 2, 2, 2, 2], [2, 2, 0, 0, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[6, 7, 6, 8, 3]",6,19,3,0.057,0.052333333333333336,0.004666666666666667,"[15, 16, 17, 18, 19, 7, 8]",default,control,0,False,False,5,5,5,2,10685,implicit-mouselab,23,420623,default,59
mouselab,False,"[5, 5, 6, 6, 7, 7, 8, 8, 9, 9]","[[7, 4, 2, 6, 6], [6, 5, 6, 6, 8]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[7, 23]",16,20,4,0.075,0.07166666666666667,0.0033333333333333335,"[5, 6, 7, 8, 9]",default,control,4,False,True,5,5,2,2,6190,implicit-mouselab,24,427707,default,59
mouselab,False,[],"[[3, 6], [5, 5]]","[[2, 2], [2, 2]]","[15, 15]",0,21,0,0.04,0.04,0.0,[],default,control,1,False,False,2,2,2,2,4549,implicit-mouselab,25,435235,default,59
mouselab,False,"[9, 9, 8, 8, 0, 0, 1, 1]","[[6, 9], [4, 6], [5, 4], [6, 4], [7, 7]]","[[0, 0], [2, 2], [2, 2], [2, 2], [0, 0]]","[4, 3, 3, 2, 18]",24,22,1,0.067,0.06433333333333334,0.0026666666666666666,"[9, 8, 0, 1]",default,default,1,False,True,2,2,5,2,10079,implicit-mouselab,26,447503,default,59
mouselab,False,"[2, 2, 3, 3]","[[2, 6], [4, 3], [6, 4], [4, 5], [3, 7]]","[[2, 2], [0, 0], [2, 2], [2, 2], [2, 2]]","[4, 13, 2, 9, 2]",20,23,0,0.038,0.03666666666666667,0.0013333333333333333,"[2, 3]",default,control,1,False,False,2,2,5,2,4581,implicit-mouselab,27,453016,default,59
mouselab,False,[],"[[5, 5, 3, 7, 3], [5, 4, 8, 4, 3], [7, 3, 3, 3, 2], [5, 2, 7, 4, 8], [8, 5, 3, 7, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 5, 4, 1, 14]",16,24,0,0.067,0.067,0.0,[],default,default,0,True,True,5,5,5,2,4482,implicit-mouselab,28,459041,default,59
mouselab,False,"[6, 6, 7, 7]","[[5, 5], [3, 3], [4, 8], [6, 9], [7, 3]]","[[2, 2], [2, 2], [2, 2], [0, 0], [2, 2]]","[2, 3, 4, 13, 8]",18,25,1,0.064,0.06266666666666666,0.0013333333333333333,"[6, 7]",default,default,1,False,True,2,2,5,2,5138,implicit-mouselab,29,465113,default,59
mouselab,False,"[15, 15, 16, 16, 17, 17, 18, 18, 19, 19, 21, 21, 22, 22]","[[7, 5, 6, 4, 5], [4, 5, 4, 6, 3], [8, 6, 7, 6, 6], [6, 7, 7, 5, 5], [4, 8, 3, 4, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0], [2, 0, 0, 2, 2]]","[7, 2, 3, 10, 8]",14,26,1,0.066,0.06133333333333334,0.004666666666666667,"[15, 16, 17, 18, 19, 21, 22]",default,default,1,False,True,5,5,5,2,11621,implicit-mouselab,30,477629,default,59
mouselab,False,[],"[[5, 5], [7, 4], [2, 5], [4, 6], [5, 1]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[3, 1, 2, 12, 12]",24,27,0,0.045,0.045,0.0,[],default,default,0,True,True,2,2,5,2,3170,implicit-mouselab,31,482377,default,59
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[2, 4, 8, 7, 6], [4, 7, 7, 8, 5]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[16, 14]",2,28,2,0.075,0.07166666666666667,0.0033333333333333335,"[0, 1, 2, 3, 4]",default,control,2,False,True,5,5,2,2,6678,implicit-mouselab,32,489835,default,59
mouselab,False,"[2, 2, 3, 3]","[[3, 10], [5, 2]]","[[2, 2], [0, 0]]","[5, 25]",20,29,0,0.047,0.04566666666666667,0.0013333333333333333,"[2, 3]",default,default,1,False,False,2,2,2,2,5558,implicit-mouselab,33,497639,default,59
mouselab,False,"[0, 0, 1, 1, 3, 3, 2, 2]","[[6, 6], [5, 3], [2, 7], [7, 4], [5, 6]]","[[0, 0], [0, 0], [2, 2], [2, 2], [2, 2]]","[10, 8, 3, 2, 7]",14,30,0,0.052,0.04933333333333333,0.0026666666666666666,"[0, 1, 3, 2]",default,default,1,False,False,2,2,5,2,11044,implicit-mouselab,34,509633,default,59
mouselab,False,[],"[[5, 6, 6, 5, 5], [5, 9, 4, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[15, 15]",0,31,1,0.075,0.075,0.0,[],default,default,1,True,True,5,5,2,2,2166,implicit-mouselab,35,514898,default,59
mouselab,False,"[0, 0, 1, 1]","[[7, 5], [8, 3]]","[[0, 0], [2, 2]]","[17, 13]",4,32,0,0.074,0.07266666666666666,0.0013333333333333333,"[0, 1]",default,control,0,False,True,2,2,2,2,3976,implicit-mouselab,36,519650,default,59
mouselab,False,[],"[[2, 3], [5, 6]]","[[2, 2], [2, 2]]","[15, 15]",0,33,0,0.035,0.035,0.0,[],default,control,1,False,False,2,2,2,2,1653,implicit-mouselab,37,522717,default,59
