problem_id,nudge_type,payoff,decision_cost,weight_dev,max_payoff
2200796626421138036,none,187.0,4.0,16.0,187.0
2200796626421138036,random,187.0,-0.0,16.0,187.0
2200796626421138036,extreme,187.0,4.0,16.0,187.0
2200796626421138036,greedy,187.0,-0.0,16.0,187.0
2200796626421138036,none,144.0,14.0,14.0,144.0
2200796626421138036,random,144.0,12.0,14.0,144.0
2200796626421138036,extreme,144.0,16.0,14.0,144.0
2200796626421138036,greedy,144.0,4.0,14.0,144.0
2200796626421138036,none,170.0,2.0,16.0,170.0
2200796626421138036,random,170.0,4.0,16.0,170.0
2200796626421138036,extreme,170.0,6.0,16.0,170.0
2200796626421138036,greedy,170.0,-0.0,16.0,170.0
2200796626421138036,none,129.0,14.0,20.0,148.0
2200796626421138036,random,148.0,-0.0,20.0,148.0
2200796626421138036,extreme,131.0,10.0,20.0,148.0
2200796626421138036,greedy,148.0,-0.0,20.0,148.0
2200796626421138036,none,160.0,10.0,32.0,160.0
2200796626421138036,random,160.0,10.0,32.0,160.0
2200796626421138036,extreme,160.0,8.0,32.0,160.0
2200796626421138036,greedy,160.0,10.0,32.0,160.0
2200796626421138036,none,175.0,2.0,16.0,175.0
2200796626421138036,random,175.0,8.0,16.0,175.0
2200796626421138036,extreme,175.0,4.0,16.0,175.0
2200796626421138036,greedy,175.0,4.0,16.0,175.0
2200796626421138036,none,141.0,10.0,26.0,141.0
2200796626421138036,random,141.0,10.0,26.0,141.0
2200796626421138036,extreme,141.0,8.0,26.0,141.0
2200796626421138036,greedy,141.0,10.0,26.0,141.0
2200796626421138036,none,144.0,10.0,18.0,144.0
2200796626421138036,random,144.0,10.0,18.0,144.0
2200796626421138036,extreme,144.0,8.0,18.0,144.0
2200796626421138036,greedy,144.0,10.0,18.0,144.0
2200796626421138036,none,174.0,4.0,12.0,174.0
2200796626421138036,random,174.0,6.0,12.0,174.0
2200796626421138036,extreme,174.0,10.0,12.0,174.0
2200796626421138036,greedy,174.0,-0.0,12.0,174.0
2200796626421138036,none,142.0,6.0,20.0,159.0
2200796626421138036,random,159.0,4.0,20.0,159.0
2200796626421138036,extreme,159.0,10.0,20.0,159.0
2200796626421138036,greedy,159.0,4.0,20.0,159.0
18280584775911211440,none,172.0,12.0,12.0,172.0
18280584775911211440,random,169.0,8.0,12.0,172.0
18280584775911211440,extreme,172.0,12.0,12.0,172.0
18280584775911211440,greedy,172.0,10.0,12.0,172.0
18280584775911211440,none,190.0,4.0,16.0,190.0
18280584775911211440,random,190.0,8.0,16.0,190.0
18280584775911211440,extreme,190.0,2.0,16.0,190.0
18280584775911211440,greedy,190.0,-0.0,16.0,190.0
18280584775911211440,none,192.0,8.0,16.0,192.0
18280584775911211440,random,192.0,14.0,16.0,192.0
18280584775911211440,extreme,192.0,-0.0,16.0,192.0
18280584775911211440,greedy,192.0,-0.0,16.0,192.0
18280584775911211440,none,157.0,6.0,26.0,183.0
18280584775911211440,random,183.0,4.0,26.0,183.0
18280584775911211440,extreme,183.0,4.0,26.0,183.0
18280584775911211440,greedy,183.0,4.0,26.0,183.0
18280584775911211440,none,168.0,14.0,14.0,177.0
18280584775911211440,random,175.0,-0.0,14.0,177.0
18280584775911211440,extreme,175.0,2.0,14.0,177.0
18280584775911211440,greedy,175.0,2.0,14.0,177.0
18280584775911211440,none,179.0,14.0,18.0,179.0
18280584775911211440,random,179.0,6.0,18.0,179.0
18280584775911211440,extreme,179.0,10.0,18.0,179.0
18280584775911211440,greedy,179.0,10.0,18.0,179.0
18280584775911211440,none,186.0,12.0,18.0,186.0
18280584775911211440,random,186.0,4.0,18.0,186.0
18280584775911211440,extreme,186.0,4.0,18.0,186.0
18280584775911211440,greedy,186.0,4.0,18.0,186.0
18280584775911211440,none,175.0,6.0,14.0,177.0
18280584775911211440,random,175.0,4.0,14.0,177.0
18280584775911211440,extreme,175.0,4.0,14.0,177.0
18280584775911211440,greedy,175.0,4.0,14.0,177.0
18280584775911211440,none,200.0,6.0,20.0,200.0
18280584775911211440,random,200.0,6.0,20.0,200.0
18280584775911211440,extreme,200.0,2.0,20.0,200.0
18280584775911211440,greedy,200.0,-0.0,20.0,200.0
18280584775911211440,none,178.0,4.0,22.0,178.0
18280584775911211440,random,178.0,2.0,22.0,178.0
18280584775911211440,extreme,178.0,4.0,22.0,178.0
18280584775911211440,greedy,178.0,4.0,22.0,178.0
16569458182296592175,none,176.0,-0.0,20.0,201.0
16569458182296592175,random,176.0,-0.0,20.0,201.0
16569458182296592175,extreme,201.0,2.0,20.0,201.0
16569458182296592175,greedy,201.0,2.0,20.0,201.0
16569458182296592175,none,199.0,10.0,6.0,199.0
16569458182296592175,random,199.0,6.0,6.0,199.0
16569458182296592175,extreme,199.0,4.0,6.0,199.0
16569458182296592175,greedy,199.0,-0.0,6.0,199.0
16569458182296592175,none,160.0,-0.0,12.0,188.0
16569458182296592175,random,160.0,-0.0,12.0,188.0
16569458182296592175,extreme,188.0,6.0,12.0,188.0
16569458182296592175,greedy,188.0,4.0,12.0,188.0
16569458182296592175,none,155.0,10.0,10.0,185.0
16569458182296592175,random,155.0,10.0,10.0,185.0
16569458182296592175,extreme,185.0,10.0,10.0,185.0
16569458182296592175,greedy,185.0,8.0,10.0,185.0
16569458182296592175,none,164.0,14.0,18.0,171.0
16569458182296592175,random,164.0,8.0,18.0,171.0
16569458182296592175,extreme,171.0,16.0,18.0,171.0
16569458182296592175,greedy,171.0,12.0,18.0,171.0
16569458182296592175,none,163.0,10.0,18.0,177.0
16569458182296592175,random,163.0,10.0,18.0,177.0
16569458182296592175,extreme,177.0,12.0,18.0,177.0
16569458182296592175,greedy,177.0,14.0,18.0,177.0
16569458182296592175,none,161.0,-0.0,12.0,186.0
16569458182296592175,random,161.0,-0.0,12.0,186.0
16569458182296592175,extreme,186.0,2.0,12.0,186.0
16569458182296592175,greedy,186.0,6.0,12.0,186.0
16569458182296592175,none,158.0,-0.0,16.0,184.0
16569458182296592175,random,158.0,-0.0,16.0,184.0
16569458182296592175,extreme,184.0,6.0,16.0,184.0
16569458182296592175,greedy,184.0,4.0,16.0,184.0
16569458182296592175,none,202.0,8.0,12.0,202.0
16569458182296592175,random,202.0,10.0,12.0,202.0
16569458182296592175,extreme,202.0,8.0,12.0,202.0
16569458182296592175,greedy,202.0,6.0,12.0,202.0
16569458182296592175,none,162.0,-0.0,12.0,219.0
16569458182296592175,random,162.0,-0.0,12.0,219.0
16569458182296592175,extreme,219.0,-0.0,12.0,219.0
16569458182296592175,greedy,219.0,-0.0,12.0,219.0
14326654161237245358,none,180.0,2.0,12.0,180.0
14326654161237245358,random,175.0,-0.0,12.0,180.0
14326654161237245358,extreme,180.0,2.0,12.0,180.0
14326654161237245358,greedy,180.0,2.0,12.0,180.0
14326654161237245358,none,186.0,8.0,16.0,186.0
14326654161237245358,random,186.0,6.0,16.0,186.0
14326654161237245358,extreme,186.0,4.0,16.0,186.0
14326654161237245358,greedy,186.0,4.0,16.0,186.0
14326654161237245358,none,182.0,4.0,16.0,182.0
14326654161237245358,random,182.0,-0.0,16.0,182.0
14326654161237245358,extreme,177.0,4.0,16.0,182.0
14326654161237245358,greedy,177.0,-0.0,16.0,182.0
14326654161237245358,none,238.0,4.0,20.0,238.0
14326654161237245358,random,238.0,4.0,20.0,238.0
14326654161237245358,extreme,238.0,-0.0,20.0,238.0
14326654161237245358,greedy,238.0,-0.0,20.0,238.0
14326654161237245358,none,170.0,16.0,12.0,172.0
14326654161237245358,random,170.0,6.0,12.0,172.0
14326654161237245358,extreme,172.0,8.0,12.0,172.0
14326654161237245358,greedy,172.0,10.0,12.0,172.0
14326654161237245358,none,213.0,2.0,14.0,213.0
14326654161237245358,random,213.0,6.0,14.0,213.0
14326654161237245358,extreme,213.0,-0.0,14.0,213.0
14326654161237245358,greedy,213.0,-0.0,14.0,213.0
14326654161237245358,none,169.0,6.0,26.0,181.0
14326654161237245358,random,181.0,6.0,26.0,181.0
14326654161237245358,extreme,172.0,6.0,26.0,181.0
14326654161237245358,greedy,172.0,2.0,26.0,181.0
14326654161237245358,none,230.0,2.0,24.0,230.0
14326654161237245358,random,230.0,6.0,24.0,230.0
14326654161237245358,extreme,230.0,-0.0,24.0,230.0
14326654161237245358,greedy,230.0,-0.0,24.0,230.0
14326654161237245358,none,179.0,2.0,18.0,179.0
14326654161237245358,random,179.0,-0.0,18.0,179.0
14326654161237245358,extreme,179.0,8.0,18.0,179.0
14326654161237245358,greedy,179.0,6.0,18.0,179.0
14326654161237245358,none,208.0,6.0,18.0,208.0
14326654161237245358,random,174.0,4.0,18.0,208.0
14326654161237245358,extreme,208.0,-0.0,18.0,208.0
14326654161237245358,greedy,208.0,-0.0,18.0,208.0
1407282812999045256,none,159.0,6.0,14.0,162.0
1407282812999045256,random,159.0,2.0,14.0,162.0
1407282812999045256,extreme,159.0,-0.0,14.0,162.0
1407282812999045256,greedy,158.0,2.0,14.0,162.0
1407282812999045256,none,132.0,-0.0,18.0,147.0
1407282812999045256,random,132.0,4.0,18.0,147.0
1407282812999045256,extreme,147.0,10.0,18.0,147.0
1407282812999045256,greedy,147.0,8.0,18.0,147.0
1407282812999045256,none,131.0,-0.0,14.0,148.0
1407282812999045256,random,131.0,2.0,14.0,148.0
1407282812999045256,extreme,148.0,20.0,14.0,148.0
1407282812999045256,greedy,131.0,12.0,14.0,148.0
1407282812999045256,none,169.0,-0.0,20.0,169.0
1407282812999045256,random,169.0,4.0,20.0,169.0
1407282812999045256,extreme,169.0,6.0,20.0,169.0
1407282812999045256,greedy,169.0,2.0,20.0,169.0
1407282812999045256,none,191.0,4.0,22.0,191.0
1407282812999045256,random,191.0,-0.0,22.0,191.0
1407282812999045256,extreme,191.0,-0.0,22.0,191.0
1407282812999045256,greedy,191.0,-0.0,22.0,191.0
1407282812999045256,none,167.0,4.0,10.0,167.0
1407282812999045256,random,167.0,2.0,10.0,167.0
1407282812999045256,extreme,167.0,2.0,10.0,167.0
1407282812999045256,greedy,167.0,2.0,10.0,167.0
1407282812999045256,none,165.0,8.0,18.0,165.0
1407282812999045256,random,165.0,-0.0,18.0,165.0
1407282812999045256,extreme,165.0,-0.0,18.0,165.0
1407282812999045256,greedy,165.0,-0.0,18.0,165.0
1407282812999045256,none,158.0,6.0,22.0,166.0
1407282812999045256,random,166.0,12.0,22.0,166.0
1407282812999045256,extreme,166.0,10.0,22.0,166.0
1407282812999045256,greedy,158.0,2.0,22.0,166.0
1407282812999045256,none,176.0,2.0,28.0,176.0
1407282812999045256,random,176.0,-0.0,28.0,176.0
1407282812999045256,extreme,176.0,-0.0,28.0,176.0
1407282812999045256,greedy,158.0,-0.0,28.0,176.0
1407282812999045256,none,164.0,8.0,26.0,164.0
1407282812999045256,random,164.0,8.0,26.0,164.0
1407282812999045256,extreme,164.0,8.0,26.0,164.0
1407282812999045256,greedy,164.0,8.0,26.0,164.0
18027637059305301981,none,177.0,12.0,10.0,177.0
18027637059305301981,random,177.0,-0.0,10.0,177.0
18027637059305301981,extreme,151.0,4.0,10.0,177.0
18027637059305301981,greedy,177.0,-0.0,10.0,177.0
18027637059305301981,none,196.0,10.0,28.0,196.0
18027637059305301981,random,196.0,6.0,28.0,196.0
18027637059305301981,extreme,196.0,10.0,28.0,196.0
18027637059305301981,greedy,196.0,8.0,28.0,196.0
18027637059305301981,none,188.0,16.0,18.0,188.0
18027637059305301981,random,188.0,2.0,18.0,188.0
18027637059305301981,extreme,188.0,10.0,18.0,188.0
18027637059305301981,greedy,188.0,2.0,18.0,188.0
18027637059305301981,none,190.0,8.0,12.0,190.0
18027637059305301981,random,190.0,2.0,12.0,190.0
18027637059305301981,extreme,179.0,-0.0,12.0,190.0
18027637059305301981,greedy,190.0,-0.0,12.0,190.0
18027637059305301981,none,166.0,8.0,12.0,166.0
18027637059305301981,random,166.0,8.0,12.0,166.0
18027637059305301981,extreme,166.0,2.0,12.0,166.0
18027637059305301981,greedy,166.0,6.0,12.0,166.0
18027637059305301981,none,190.0,10.0,24.0,190.0
18027637059305301981,random,190.0,2.0,24.0,190.0
18027637059305301981,extreme,190.0,6.0,24.0,190.0
18027637059305301981,greedy,190.0,2.0,24.0,190.0
18027637059305301981,none,179.0,4.0,8.0,179.0
18027637059305301981,random,179.0,6.0,8.0,179.0
18027637059305301981,extreme,179.0,2.0,8.0,179.0
18027637059305301981,greedy,179.0,-0.0,8.0,179.0
18027637059305301981,none,184.0,10.0,16.0,184.0
18027637059305301981,random,184.0,10.0,16.0,184.0
18027637059305301981,extreme,165.0,-0.0,16.0,184.0
18027637059305301981,greedy,184.0,4.0,16.0,184.0
18027637059305301981,none,195.0,6.0,26.0,195.0
18027637059305301981,random,195.0,6.0,26.0,195.0
18027637059305301981,extreme,195.0,-0.0,26.0,195.0
18027637059305301981,greedy,195.0,4.0,26.0,195.0
18027637059305301981,none,169.0,10.0,18.0,169.0
18027637059305301981,random,169.0,10.0,18.0,169.0
18027637059305301981,extreme,169.0,10.0,18.0,169.0
18027637059305301981,greedy,169.0,10.0,18.0,169.0
5081958155728743944,none,202.0,8.0,14.0,202.0
5081958155728743944,random,202.0,-0.0,14.0,202.0
5081958155728743944,extreme,202.0,-0.0,14.0,202.0
5081958155728743944,greedy,202.0,-0.0,14.0,202.0
5081958155728743944,none,167.0,10.0,18.0,167.0
5081958155728743944,random,165.0,14.0,18.0,167.0
5081958155728743944,extreme,167.0,14.0,18.0,167.0
5081958155728743944,greedy,165.0,14.0,18.0,167.0
5081958155728743944,none,195.0,6.0,12.0,195.0
5081958155728743944,random,195.0,-0.0,12.0,195.0
5081958155728743944,extreme,195.0,-0.0,12.0,195.0
5081958155728743944,greedy,195.0,-0.0,12.0,195.0
5081958155728743944,none,172.0,8.0,14.0,172.0
5081958155728743944,random,172.0,12.0,14.0,172.0
5081958155728743944,extreme,172.0,10.0,14.0,172.0
5081958155728743944,greedy,172.0,10.0,14.0,172.0
5081958155728743944,none,187.0,8.0,20.0,187.0
5081958155728743944,random,187.0,6.0,20.0,187.0
5081958155728743944,extreme,187.0,10.0,20.0,187.0
5081958155728743944,greedy,182.0,4.0,20.0,187.0
5081958155728743944,none,190.0,8.0,18.0,190.0
5081958155728743944,random,190.0,4.0,18.0,190.0
5081958155728743944,extreme,190.0,-0.0,18.0,190.0
5081958155728743944,greedy,190.0,8.0,18.0,190.0
5081958155728743944,none,180.0,6.0,22.0,180.0
5081958155728743944,random,180.0,4.0,22.0,180.0
5081958155728743944,extreme,180.0,2.0,22.0,180.0
5081958155728743944,greedy,180.0,6.0,22.0,180.0
5081958155728743944,none,231.0,6.0,26.0,231.0
5081958155728743944,random,231.0,4.0,26.0,231.0
5081958155728743944,extreme,231.0,-0.0,26.0,231.0
5081958155728743944,greedy,231.0,6.0,26.0,231.0
5081958155728743944,none,145.0,4.0,18.0,166.0
5081958155728743944,random,166.0,6.0,18.0,166.0
5081958155728743944,extreme,166.0,6.0,18.0,166.0
5081958155728743944,greedy,166.0,6.0,18.0,166.0
5081958155728743944,none,189.0,2.0,6.0,189.0
5081958155728743944,random,189.0,-0.0,6.0,189.0
5081958155728743944,extreme,189.0,-0.0,6.0,189.0
5081958155728743944,greedy,189.0,-0.0,6.0,189.0
16739756614824528052,none,193.0,4.0,10.0,205.0
16739756614824528052,random,193.0,2.0,10.0,205.0
16739756614824528052,extreme,205.0,-0.0,10.0,205.0
16739756614824528052,greedy,205.0,-0.0,10.0,205.0
16739756614824528052,none,203.0,10.0,10.0,203.0
16739756614824528052,random,203.0,4.0,10.0,203.0
16739756614824528052,extreme,203.0,-0.0,10.0,203.0
16739756614824528052,greedy,203.0,-0.0,10.0,203.0
16739756614824528052,none,205.0,4.0,18.0,205.0
16739756614824528052,random,205.0,4.0,18.0,205.0
16739756614824528052,extreme,205.0,-0.0,18.0,205.0
16739756614824528052,greedy,205.0,-0.0,18.0,205.0
16739756614824528052,none,191.0,8.0,12.0,208.0
16739756614824528052,random,191.0,6.0,12.0,208.0
16739756614824528052,extreme,208.0,-0.0,12.0,208.0
16739756614824528052,greedy,208.0,-0.0,12.0,208.0
16739756614824528052,none,183.0,14.0,22.0,183.0
16739756614824528052,random,183.0,8.0,22.0,183.0
16739756614824528052,extreme,183.0,-0.0,22.0,183.0
16739756614824528052,greedy,183.0,-0.0,22.0,183.0
16739756614824528052,none,200.0,4.0,14.0,201.0
16739756614824528052,random,200.0,2.0,14.0,201.0
16739756614824528052,extreme,201.0,4.0,14.0,201.0
16739756614824528052,greedy,201.0,6.0,14.0,201.0
16739756614824528052,none,207.0,4.0,20.0,207.0
16739756614824528052,random,207.0,4.0,20.0,207.0
16739756614824528052,extreme,207.0,-0.0,20.0,207.0
16739756614824528052,greedy,207.0,-0.0,20.0,207.0
16739756614824528052,none,189.0,8.0,16.0,189.0
16739756614824528052,random,189.0,10.0,16.0,189.0
16739756614824528052,extreme,189.0,-0.0,16.0,189.0
16739756614824528052,greedy,189.0,-0.0,16.0,189.0
16739756614824528052,none,196.0,4.0,20.0,202.0
16739756614824528052,random,196.0,4.0,20.0,202.0
16739756614824528052,extreme,202.0,4.0,20.0,202.0
16739756614824528052,greedy,202.0,-0.0,20.0,202.0
16739756614824528052,none,210.0,2.0,18.0,210.0
16739756614824528052,random,197.0,2.0,18.0,210.0
16739756614824528052,extreme,210.0,-0.0,18.0,210.0
16739756614824528052,greedy,210.0,-0.0,18.0,210.0
3618800261646349576,none,202.0,4.0,16.0,202.0
3618800261646349576,random,202.0,-0.0,16.0,202.0
3618800261646349576,extreme,202.0,2.0,16.0,202.0
3618800261646349576,greedy,202.0,-0.0,16.0,202.0
3618800261646349576,none,137.0,10.0,26.0,150.0
3618800261646349576,random,150.0,10.0,26.0,150.0
3618800261646349576,extreme,150.0,10.0,26.0,150.0
3618800261646349576,greedy,150.0,10.0,26.0,150.0
3618800261646349576,none,143.0,10.0,12.0,170.0
3618800261646349576,random,170.0,10.0,12.0,170.0
3618800261646349576,extreme,170.0,12.0,12.0,170.0
3618800261646349576,greedy,170.0,10.0,12.0,170.0
3618800261646349576,none,145.0,10.0,18.0,162.0
3618800261646349576,random,162.0,10.0,18.0,162.0
3618800261646349576,extreme,162.0,8.0,18.0,162.0
3618800261646349576,greedy,162.0,10.0,18.0,162.0
3618800261646349576,none,206.0,6.0,18.0,206.0
3618800261646349576,random,206.0,-0.0,18.0,206.0
3618800261646349576,extreme,206.0,4.0,18.0,206.0
3618800261646349576,greedy,206.0,-0.0,18.0,206.0
3618800261646349576,none,179.0,6.0,14.0,179.0
3618800261646349576,random,179.0,-0.0,14.0,179.0
3618800261646349576,extreme,179.0,2.0,14.0,179.0
3618800261646349576,greedy,179.0,-0.0,14.0,179.0
3618800261646349576,none,225.0,12.0,24.0,225.0
3618800261646349576,random,225.0,-0.0,24.0,225.0
3618800261646349576,extreme,225.0,2.0,24.0,225.0
3618800261646349576,greedy,225.0,-0.0,24.0,225.0
3618800261646349576,none,197.0,6.0,12.0,197.0
3618800261646349576,random,197.0,-0.0,12.0,197.0
3618800261646349576,extreme,197.0,4.0,12.0,197.0
3618800261646349576,greedy,197.0,-0.0,12.0,197.0
3618800261646349576,none,161.0,14.0,22.0,161.0
3618800261646349576,random,161.0,10.0,22.0,161.0
3618800261646349576,extreme,161.0,10.0,22.0,161.0
3618800261646349576,greedy,161.0,10.0,22.0,161.0
3618800261646349576,none,165.0,-0.0,14.0,165.0
3618800261646349576,random,165.0,12.0,14.0,165.0
3618800261646349576,extreme,165.0,10.0,14.0,165.0
3618800261646349576,greedy,165.0,14.0,14.0,165.0
1576246842300642331,none,162.0,2.0,18.0,172.0
1576246842300642331,random,162.0,8.0,18.0,172.0
1576246842300642331,extreme,162.0,6.0,18.0,172.0
1576246842300642331,greedy,172.0,10.0,18.0,172.0
1576246842300642331,none,196.0,2.0,24.0,196.0
1576246842300642331,random,196.0,2.0,24.0,196.0
1576246842300642331,extreme,184.0,-0.0,24.0,196.0
1576246842300642331,greedy,196.0,2.0,24.0,196.0
1576246842300642331,none,155.0,12.0,14.0,155.0
1576246842300642331,random,155.0,10.0,14.0,155.0
1576246842300642331,extreme,155.0,10.0,14.0,155.0
1576246842300642331,greedy,153.0,12.0,14.0,155.0
1576246842300642331,none,167.0,12.0,14.0,167.0
1576246842300642331,random,167.0,12.0,14.0,167.0
1576246842300642331,extreme,167.0,14.0,14.0,167.0
1576246842300642331,greedy,167.0,8.0,14.0,167.0
1576246842300642331,none,147.0,6.0,14.0,153.0
1576246842300642331,random,147.0,4.0,14.0,153.0
1576246842300642331,extreme,147.0,8.0,14.0,153.0
1576246842300642331,greedy,153.0,18.0,14.0,153.0
1576246842300642331,none,151.0,8.0,14.0,151.0
1576246842300642331,random,151.0,6.0,14.0,151.0
1576246842300642331,extreme,151.0,8.0,14.0,151.0
1576246842300642331,greedy,151.0,8.0,14.0,151.0
1576246842300642331,none,145.0,8.0,10.0,145.0
1576246842300642331,random,145.0,6.0,10.0,145.0
1576246842300642331,extreme,145.0,18.0,10.0,145.0
1576246842300642331,greedy,145.0,12.0,10.0,145.0
1576246842300642331,none,149.0,4.0,12.0,171.0
1576246842300642331,random,149.0,8.0,12.0,171.0
1576246842300642331,extreme,171.0,10.0,12.0,171.0
1576246842300642331,greedy,171.0,10.0,12.0,171.0
1576246842300642331,none,176.0,12.0,18.0,176.0
1576246842300642331,random,176.0,12.0,18.0,176.0
1576246842300642331,extreme,176.0,10.0,18.0,176.0
1576246842300642331,greedy,176.0,8.0,18.0,176.0
1576246842300642331,none,194.0,8.0,26.0,194.0
1576246842300642331,random,194.0,12.0,26.0,194.0
1576246842300642331,extreme,194.0,-0.0,26.0,194.0
1576246842300642331,greedy,194.0,-0.0,26.0,194.0
16135532134914322905,none,169.0,4.0,16.0,173.0
16135532134914322905,random,173.0,14.0,16.0,173.0
16135532134914322905,extreme,169.0,-0.0,16.0,173.0
16135532134914322905,greedy,173.0,6.0,16.0,173.0
16135532134914322905,none,191.0,10.0,22.0,191.0
16135532134914322905,random,191.0,-0.0,22.0,191.0
16135532134914322905,extreme,191.0,10.0,22.0,191.0
16135532134914322905,greedy,191.0,-0.0,22.0,191.0
16135532134914322905,none,173.0,10.0,14.0,173.0
16135532134914322905,random,173.0,8.0,14.0,173.0
16135532134914322905,extreme,160.0,-0.0,14.0,173.0
16135532134914322905,greedy,173.0,10.0,14.0,173.0
16135532134914322905,none,181.0,12.0,14.0,181.0
16135532134914322905,random,181.0,8.0,14.0,181.0
16135532134914322905,extreme,157.0,-0.0,14.0,181.0
16135532134914322905,greedy,181.0,-0.0,14.0,181.0
16135532134914322905,none,165.0,6.0,14.0,171.0
16135532134914322905,random,171.0,8.0,14.0,171.0
16135532134914322905,extreme,165.0,-0.0,14.0,171.0
16135532134914322905,greedy,171.0,-0.0,14.0,171.0
16135532134914322905,none,170.0,14.0,18.0,175.0
16135532134914322905,random,175.0,12.0,18.0,175.0
16135532134914322905,extreme,170.0,12.0,18.0,175.0
16135532134914322905,greedy,175.0,6.0,18.0,175.0
16135532134914322905,none,166.0,12.0,24.0,168.0
16135532134914322905,random,168.0,10.0,24.0,168.0
16135532134914322905,extreme,166.0,14.0,24.0,168.0
16135532134914322905,greedy,168.0,10.0,24.0,168.0
16135532134914322905,none,176.0,2.0,18.0,176.0
16135532134914322905,random,176.0,4.0,18.0,176.0
16135532134914322905,extreme,176.0,-0.0,18.0,176.0
16135532134914322905,greedy,176.0,6.0,18.0,176.0
16135532134914322905,none,183.0,14.0,14.0,183.0
16135532134914322905,random,183.0,-0.0,14.0,183.0
16135532134914322905,extreme,183.0,12.0,14.0,183.0
16135532134914322905,greedy,183.0,-0.0,14.0,183.0
16135532134914322905,none,173.0,8.0,20.0,173.0
16135532134914322905,random,169.0,2.0,20.0,173.0
16135532134914322905,extreme,169.0,-0.0,20.0,173.0
16135532134914322905,greedy,169.0,2.0,20.0,173.0
13489481509139251413,none,209.0,6.0,18.0,229.0
13489481509139251413,random,229.0,2.0,18.0,229.0
13489481509139251413,extreme,209.0,2.0,18.0,229.0
13489481509139251413,greedy,229.0,-0.0,18.0,229.0
13489481509139251413,none,213.0,6.0,14.0,213.0
13489481509139251413,random,213.0,8.0,14.0,213.0
13489481509139251413,extreme,213.0,8.0,14.0,213.0
13489481509139251413,greedy,213.0,-0.0,14.0,213.0
13489481509139251413,none,218.0,4.0,20.0,226.0
13489481509139251413,random,218.0,2.0,20.0,226.0
13489481509139251413,extreme,226.0,2.0,20.0,226.0
13489481509139251413,greedy,226.0,-0.0,20.0,226.0
13489481509139251413,none,144.0,-0.0,14.0,197.0
13489481509139251413,random,144.0,-0.0,14.0,197.0
13489481509139251413,extreme,170.0,6.0,14.0,197.0
13489481509139251413,greedy,197.0,2.0,14.0,197.0
13489481509139251413,none,212.0,8.0,22.0,212.0
13489481509139251413,random,212.0,6.0,22.0,212.0
13489481509139251413,extreme,212.0,8.0,22.0,212.0
13489481509139251413,greedy,212.0,-0.0,22.0,212.0
13489481509139251413,none,215.0,6.0,14.0,215.0
13489481509139251413,random,215.0,2.0,14.0,215.0
13489481509139251413,extreme,205.0,-0.0,14.0,215.0
13489481509139251413,greedy,215.0,-0.0,14.0,215.0
13489481509139251413,none,220.0,4.0,14.0,220.0
13489481509139251413,random,220.0,10.0,14.0,220.0
13489481509139251413,extreme,220.0,2.0,14.0,220.0
13489481509139251413,greedy,220.0,-0.0,14.0,220.0
13489481509139251413,none,156.0,4.0,8.0,209.0
13489481509139251413,random,185.0,8.0,8.0,209.0
13489481509139251413,extreme,185.0,8.0,8.0,209.0
13489481509139251413,greedy,209.0,2.0,8.0,209.0
13489481509139251413,none,221.0,4.0,14.0,221.0
13489481509139251413,random,205.0,6.0,14.0,221.0
13489481509139251413,extreme,205.0,2.0,14.0,221.0
13489481509139251413,greedy,221.0,-0.0,14.0,221.0
13489481509139251413,none,192.0,10.0,18.0,198.0
13489481509139251413,random,192.0,8.0,18.0,198.0
13489481509139251413,extreme,192.0,4.0,18.0,198.0
13489481509139251413,greedy,198.0,8.0,18.0,198.0
585865368460299264,none,216.0,2.0,24.0,230.0
585865368460299264,random,223.0,4.0,24.0,230.0
585865368460299264,extreme,230.0,2.0,24.0,230.0
585865368460299264,greedy,230.0,-0.0,24.0,230.0
585865368460299264,none,202.0,4.0,12.0,202.0
585865368460299264,random,198.0,2.0,12.0,202.0
585865368460299264,extreme,198.0,6.0,12.0,202.0
585865368460299264,greedy,202.0,-0.0,12.0,202.0
585865368460299264,none,220.0,2.0,20.0,220.0
585865368460299264,random,179.0,-0.0,20.0,220.0
585865368460299264,extreme,220.0,2.0,20.0,220.0
585865368460299264,greedy,220.0,-0.0,20.0,220.0
585865368460299264,none,195.0,2.0,16.0,195.0
585865368460299264,random,195.0,2.0,16.0,195.0
585865368460299264,extreme,195.0,6.0,16.0,195.0
585865368460299264,greedy,187.0,-0.0,16.0,195.0
585865368460299264,none,156.0,2.0,6.0,185.0
585865368460299264,random,156.0,2.0,6.0,185.0
585865368460299264,extreme,185.0,6.0,6.0,185.0
585865368460299264,greedy,185.0,2.0,6.0,185.0
585865368460299264,none,192.0,4.0,24.0,192.0
585865368460299264,random,192.0,2.0,24.0,192.0
585865368460299264,extreme,188.0,6.0,24.0,192.0
585865368460299264,greedy,188.0,4.0,24.0,192.0
585865368460299264,none,194.0,6.0,16.0,196.0
585865368460299264,random,172.0,6.0,16.0,196.0
585865368460299264,extreme,194.0,6.0,16.0,196.0
585865368460299264,greedy,196.0,-0.0,16.0,196.0
585865368460299264,none,212.0,4.0,16.0,212.0
585865368460299264,random,199.0,2.0,16.0,212.0
585865368460299264,extreme,212.0,8.0,16.0,212.0
585865368460299264,greedy,212.0,-0.0,16.0,212.0
585865368460299264,none,169.0,4.0,18.0,209.0
