type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,problem_id,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,[],"[[4, 4, 5, 3, 8], [2, 1, 5, 5, 6], [4, 7, 6, 9, 4], [6, 5, 7, 7, 4], [4, 4, 5, 7, 2]]","[[3, 1, 3, 3, 1], [3, 3, 1, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[12, 1, 3, 4, 10]",20,20,4,0.05,0.05,0.0,[],0,random,5,5,1138,0,150,150,7.076351468939137e+18,attentional-mouselab,24,242926,56
mouselab,False,[],"[[5, 6, 5, 5, 5], [5, 6, 4, 5, 8], [5, 4, 3, 4, 10], [4, 5, 6, 4, 7], [5, 5, 4, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 1], [3, 3, 3, 1, 1], [3, 3, 3, 3, 1]]","[9, 11, 5, 1, 4]",16,21,2,0.042,0.042,0.0,[],0,greedy,5,5,874,0,126,126,2.1529575384756534e+18,attentional-mouselab,25,244926,56
mouselab,False,[],"[[4, 6, 5, 5, 4], [6, 5, 5, 2, 3], [3, 4, 4, 8, 4], [5, 3, 5, 3, 7], [2, 6, 6, 6, 8]]","[[3, 1, 1, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[10, 1, 9, 8, 2]",18,22,0,0.039,0.039,0.0,[],0,random,5,5,921,0,117,117,9.730767828428675e+18,attentional-mouselab,26,246902,56
mouselab,False,[],"[[4, 3, 4, 3, 7], [2, 6, 8, 8, 6], [7, 4, 6, 5, 6], [7, 4, 3, 7, 4], [6, 4, 8, 8, 5]]","[[3, 3, 3, 3, 3], [1, 3, 1, 1, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 3]]","[5, 9, 6, 6, 4]",6,23,0,0.049,0.049,0.0,[],0,extreme,5,5,998,0,146,146,6.984855784574668e+18,attentional-mouselab,27,249199,56
mouselab,False,[],"[[7, 4, 5, 5, 5], [5, 4, 5, 3, 5], [9, 5, 6, 3, 5], [4, 6, 6, 2, 5], [6, 6, 6, 6, 5]]","[[3, 3, 3, 3, 3], [3, 1, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 1]]","[10, 3, 4, 1, 12]",20,24,3,0.048,0.048,0.0,[],0,extreme,5,5,913,0,145,145,1.6057921035382125e+19,attentional-mouselab,28,251425,56
mouselab,False,[],"[[5, 9, 5, 5, 7], [5, 4, 3, 4, 6], [5, 5, 5, 2, 6], [5, 6, 4, 3, 4], [6, 5, 4, 4, 3]]","[[1, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 1]]","[17, 1, 3, 6, 3]",22,25,1,0.074,0.074,0.0,[],0,extreme,5,5,867,0,223,223,4.987936656194198e+18,attentional-mouselab,29,253151,56
mouselab,False,[],"[[3, 4, 0, 3, 5], [4, 7, 6, 4, 4], [3, 4, 7, 4, 7], [5, 7, 8, 5, 5], [4, 3, 7, 5, 7]]","[[3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3]]","[12, 3, 9, 5, 1]",18,26,2,0.043,0.043,0.0,[],0,greedy,5,5,805,0,128,128,1.5964550399765055e+19,attentional-mouselab,30,255027,56
mouselab,False,[],"[[5, 6, 6, 6, 4], [6, 4, 7, 5, 7], [7, 5, 3, 1, 7], [9, 2, 2, 4, 6], [5, 3, 6, 9, 6]]","[[1, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3]]","[2, 1, 2, 17, 8]",26,27,1,0.028,0.028,0.0,[],0,extreme,5,5,983,0,84,84,9.329850228999279e+18,attentional-mouselab,31,257161,56
mouselab,False,[],"[[2, 9, 3, 2, 5], [5, 7, 4, 8, 5], [6, 5, 7, 7, 6], [5, 1, 4, 5, 3], [3, 2, 3, 5, 6]]","[[3, 1, 1, 3, 3], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1]]","[9, 6, 3, 8, 4]",10,28,4,0.047,0.047,0.0,[],0,random,5,5,788,0,141,141,1.4241007093441286e+19,attentional-mouselab,32,259082,56
mouselab,False,[],"[[4, 5, 5, 5, 7], [9, 6, 6, 3, 5], [5, 3, 5, 2, 4], [9, 5, 5, 3, 4], [3, 6, 5, 5, 5]]","[[3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 1], [3, 1, 3, 3, 3]]","[11, 10, 2, 5, 2]",18,29,2,0.053,0.053,0.0,[],0,greedy,5,5,765,0,160,160,6.836357503093179e+18,attentional-mouselab,33,261082,56
mouselab,False,[],"[[5, 6, 6, 4, 7], [6, 6, 4, 8, 4], [5, 4, 6, 5, 5], [4, 7, 5, 2, 7], [8, 6, 6, 4, 8]]","[[3, 1, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 1], [3, 3, 3, 1, 1]]","[7, 6, 3, 3, 11]",12,30,0,0.062,0.062,0.0,[],0,greedy,5,5,929,0,186,186,6.659352403456838e+18,attentional-mouselab,34,263152,56
mouselab,False,[],"[[4, 8, 5, 4, 3], [3, 6, 3, 6, 6], [6, 6, 5, 3, 4], [5, 5, 8, 5, 2], [6, 8, 5, 6, 6]]","[[3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 1, 3, 3]]","[11, 11, 4, 2, 2]",20,31,3,0.048,0.048,0.0,[],0,greedy,5,5,733,0,144,144,1.7553060112069085e+19,attentional-mouselab,35,264848,56
mouselab,False,[],"[[5, 2, 2, 5, 5], [5, 7, 6, 8, 3], [5, 5, 6, 7, 7], [4, 5, 6, 6, 7], [7, 7, 6, 5, 5]]","[[1, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[6, 10, 1, 3, 10]",16,32,2,0.052,0.052,0.0,[],0,greedy,5,5,1107,0,156,156,3.5847257766813496e+18,attentional-mouselab,36,266894,56
mouselab,True,[],"[[4, 7, 2, 5, 7], [6, 0, 5, 5, 3], [4, 7, 9, 3, 5], [4, 5, 6, 5, 3], [6, 8, 3, 5, 5]]","[[3, 3, 3, 1, 3], [3, 1, 3, 3, 3], [1, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3]]","[7, 4, 2, 2, 15]",20,1,2,0.036,0.036,0.0,[],0,random,5,5,4190,0,109,109,1.4155017157821987e+19,attentional-mouselab,4,180710,57
mouselab,True,[],"[[9, 6, 4, 6, 3], [5, 1, 4, 3, 4], [5, 6, 6, 6, 4], [3, 8, 3, 4, 1], [5, 6, 5, 5, 0]]","[[1, 1, 3, 3, 3], [1, 3, 3, 1, 3], [1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 4, 11, 2, 2]",20,2,0,0.063,0.063,0.0,[],0,random,5,5,1590,0,190,190,1.1374667878463667e+18,attentional-mouselab,5,185484,57
mouselab,False,[],"[[7, 4, 5, 4, 4], [3, 6, 5, 5, 5], [8, 7, 5, 5, 7], [3, 6, 4, 4, 2], [3, 5, 4, 2, 4]]","[[3, 1, 1, 1, 1], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 3, 5, 4, 17]",22,3,2,0.043,0.043,0.0,[],0,random,5,5,2622,0,129,129,1.5771268084264581e+19,attentional-mouselab,7,192203,57
mouselab,False,[],"[[5, 4, 4, 5, 5], [4, 6, 1, 6, 5], [5, 7, 6, 6, 4], [4, 6, 7, 2, 6], [6, 3, 2, 6, 2]]","[[3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [3, 1, 3, 3, 3], [3, 3, 1, 1, 3], [3, 3, 1, 3, 3]]","[5, 3, 2, 17, 3]",22,4,0,0.044,0.044,0.0,[],0,extreme,5,5,1612,0,133,133,1.6128971798426032e+19,attentional-mouselab,8,195747,57
mouselab,False,[],"[[5, 8, 3, 3, 3], [8, 5, 5, 6, 3], [4, 3, 4, 5, 5], [3, 5, 5, 3, 5], [4, 3, 5, 4, 6]]","[[3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 1]]","[2, 8, 6, 13, 1]",18,5,4,0.044,0.044,0.0,[],0,greedy,5,5,1835,0,131,131,2.8234483952146734e+18,attentional-mouselab,9,199371,57
mouselab,False,[],"[[5, 5, 5, 3, 7], [5, 6, 5, 4, 2], [8, 2, 7, 7, 7], [5, 2, 3, 4, 6], [2, 8, 5, 5, 4]]","[[3, 3, 1, 1, 3], [3, 1, 1, 3, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 2, 4, 14, 6]",16,6,1,0.039,0.039,0.0,[],0,random,5,5,1243,0,116,116,9.457831965248548e+17,attentional-mouselab,10,202993,57
mouselab,False,[],"[[3, 8, 4, 5, 2], [6, 5, 9, 7, 5], [7, 4, 2, 5, 5], [6, 3, 7, 7, 2], [5, 5, 5, 4, 6]]","[[1, 1, 3, 3, 1], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[3, 7, 6, 9, 5]",8,7,3,0.059,0.059,0.0,[],0,greedy,5,5,1079,0,177,177,6.161623393494066e+16,attentional-mouselab,11,206011,57
mouselab,False,[],"[[3, 5, 5, 5, 6], [2, 6, 6, 6, 5], [5, 6, 0, 6, 5], [6, 7, 6, 6, 2], [3, 9, 3, 2, 4]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 1, 1, 3, 3]]","[8, 1, 7, 8, 6]",10,8,3,0.049,0.049,0.0,[],0,extreme,5,5,1283,0,148,148,9.43436670904649e+18,attentional-mouselab,12,209263,57
mouselab,False,[],"[[3, 3, 3, 4, 5], [4, 5, 5, 7, 6], [5, 4, 4, 7, 1], [5, 7, 3, 2, 6], [7, 4, 6, 6, 3]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 1, 3, 1]]","[13, 5, 8, 2, 2]",18,9,0,0.041,0.041,0.0,[],0,random,5,5,2387,0,123,123,7.795021730287827e+17,attentional-mouselab,13,213525,57
mouselab,False,[],"[[6, 3, 5, 5, 5], [3, 6, 4, 7, 4], [7, 7, 3, 3, 4], [4, 6, 4, 6, 3], [6, 5, 4, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [1, 1, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 1, 3]]","[6, 11, 7, 3, 3]",12,10,1,0.055,0.055,0.0,[],0,greedy,5,5,1141,0,166,166,5.757348840805554e+18,attentional-mouselab,14,215919,57
mouselab,False,[],"[[3, 4, 7, 1, 6], [6, 5, 4, 6, 5], [4, 4, 10, 5, 2], [5, 2, 2, 9, 0], [0, 2, 6, 6, 5]]","[[1, 3, 3, 3, 3], [1, 3, 1, 3, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 1, 3]]","[3, 8, 11, 5, 3]",14,11,2,0.064,0.064,0.0,[],0,random,5,5,1883,0,191,191,1.834435163691989e+19,attentional-mouselab,15,219504,57
mouselab,False,[],"[[3, 5, 6, 3, 6], [0, 6, 4, 2, 5], [4, 6, 4, 6, 3], [4, 3, 3, 3, 7], [6, 2, 4, 4, 4]]","[[1, 3, 3, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [1, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 5, 3, 14, 7]",18,12,3,0.034,0.034,0.0,[],0,random,5,5,1290,0,101,101,1.2411594900873203e+18,attentional-mouselab,16,222017,57
mouselab,False,[],"[[4, 5, 4, 5, 6], [7, 3, 5, 8, 3], [4, 4, 7, 8, 5], [4, 4, 7, 3, 5], [3, 4, 4, 7, 5]]","[[3, 3, 3, 1, 3], [1, 3, 3, 3, 1], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [1, 1, 3, 3, 3]]","[3, 8, 2, 4, 13]",18,13,2,0.049,0.049,0.0,[],0,random,5,5,1045,0,146,146,4.103790811733906e+18,attentional-mouselab,17,224277,57
mouselab,False,[],"[[4, 6, 5, 5, 4], [7, 1, 5, 5, 5], [3, 4, 8, 6, 7], [7, 6, 1, 7, 3], [7, 8, 5, 6, 5]]","[[3, 3, 1, 1, 3], [3, 1, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3]]","[1, 6, 16, 6, 1]",20,14,0,0.048,0.048,0.0,[],0,random,5,5,1117,0,143,143,1.7131601416869192e+19,attentional-mouselab,18,226521,57
mouselab,False,[],"[[5, 7, 4, 4, 6], [7, 6, 6, 7, 5], [8, 6, 5, 6, 5], [3, 5, 3, 3, 7], [2, 4, 6, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [1, 3, 3, 3, 1], [1, 3, 3, 3, 1]]","[2, 2, 20, 2, 4]",28,15,4,0.051,0.051,0.0,[],0,extreme,5,5,1133,0,152,152,1.6547492586410926e+18,attentional-mouselab,19,229231,57
mouselab,False,[],"[[5, 6, 2, 5, 4], [6, 5, 4, 5, 6], [6, 7, 5, 1, 7], [8, 3, 6, 5, 7], [2, 5, 5, 7, 8]]","[[1, 1, 3, 3, 1], [3, 3, 3, 1, 3], [3, 3, 1, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 15, 3, 5, 1]",18,16,4,0.059,0.059,0.0,[],0,random,5,5,3173,0,178,178,4.173863896540396e+18,attentional-mouselab,20,233987,57
mouselab,False,[],"[[5, 6, 5, 5, 5], [5, 6, 4, 5, 8], [5, 4, 3, 4, 10], [4, 5, 6, 4, 7], [5, 5, 4, 6, 8]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 1, 3, 1, 3], [3, 3, 3, 1, 1]]","[6, 6, 12, 2, 4]",12,17,4,0.081,0.081,0.0,[],0,random,5,5,1095,0,244,244,2.1529575384756534e+18,attentional-mouselab,21,236563,57
mouselab,False,[],"[[6, 6, 3, 3, 7], [4, 5, 2, 7, 5], [5, 5, 3, 4, 4], [10, 3, 8, 5, 2], [5, 5, 5, 5, 3]]","[[3, 3, 3, 3, 1], [3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [1, 3, 1, 3, 1], [3, 3, 3, 3, 3]]","[5, 1, 6, 17, 1]",22,18,4,0.034,0.034,0.0,[],0,extreme,5,5,1015,0,101,101,1.5403637418035714e+19,attentional-mouselab,22,239029,57
mouselab,False,[],"[[5, 8, 5, 0, 6], [6, 4, 5, 4, 5], [5, 7, 4, 4, 4], [2, 9, 3, 3, 5], [6, 4, 3, 5, 7]]","[[3, 1, 3, 1, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1]]","[3, 3, 18, 2, 4]",24,19,0,0.05,0.05,0.0,[],0,greedy,5,5,1125,0,151,151,6.057832938197504e+18,attentional-mouselab,23,241464,57
mouselab,False,[],"[[5, 9, 5, 7, 7], [4, 6, 5, 8, 5], [6, 6, 8, 2, 7], [0, 6, 4, 5, 5], [6, 6, 5, 7, 5]]","[[3, 1, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[7, 3, 3, 6, 11]",12,20,1,0.067,0.067,0.0,[],0,extreme,5,5,1093,0,201,201,1.1984816051600261e+19,attentional-mouselab,24,244134,57
mouselab,False,[],"[[8, 4, 3, 6, 7], [5, 6, 5, 4, 2], [6, 5, 4, 7, 1], [5, 7, 3, 7, 1], [4, 6, 6, 8, 5]]","[[3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 1, 3, 1, 3]]","[5, 3, 2, 2, 18]",24,21,2,0.051,0.051,0.0,[],0,extreme,5,5,921,0,152,152,1.2931465601882079e+18,attentional-mouselab,25,246418,57
mouselab,False,[],"[[1, 3, 4, 5, 5], [6, 8, 6, 4, 7], [4, 6, 6, 5, 6], [5, 5, 7, 6, 2], [4, 2, 7, 5, 6]]","[[1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [1, 1, 3, 3, 3]]","[1, 5, 9, 2, 13]",20,22,3,0.049,0.049,0.0,[],0,extreme,5,5,889,0,147,147,5.434020408439399e+18,attentional-mouselab,26,248790,57
mouselab,False,[],"[[10, 5, 4, 6, 5], [3, 3, 4, 4, 5], [6, 3, 4, 1, 6], [5, 2, 6, 8, 5], [8, 6, 6, 5, 8]]","[[1, 3, 1, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3]]","[6, 3, 2, 4, 15]",18,23,4,0.066,0.066,0.0,[],0,greedy,5,5,1415,0,197,197,1.5007626283938259e+19,attentional-mouselab,27,251538,57
mouselab,False,[],"[[7, 8, 3, 7, 3], [3, 4, 4, 8, 7], [3, 6, 5, 6, 7], [4, 8, 6, 6, 4], [8, 7, 8, 5, 5]]","[[3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 1]]","[4, 4, 10, 1, 11]",18,24,4,0.056,0.056,0.0,[],0,greedy,5,5,1605,0,169,169,7.958758670217123e+18,attentional-mouselab,28,254420,57
mouselab,False,[],"[[7, 5, 6, 7, 7], [6, 4, 3, 6, 4], [2, 4, 6, 7, 6], [4, 7, 4, 5, 7], [7, 5, 7, 7, 3]]","[[3, 3, 1, 1, 1], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3]]","[8, 6, 3, 4, 9]",10,25,3,0.065,0.065,0.0,[],0,extreme,5,5,1087,0,196,196,7.361074280249704e+18,attentional-mouselab,29,256988,57
mouselab,False,[],"[[4, 2, 7, 2, 8], [7, 7, 5, 5, 7], [6, 10, 6, 3, 2], [4, 6, 7, 5, 4], [3, 5, 5, 5, 7]]","[[3, 1, 1, 3, 1], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3]]","[1, 7, 18, 2, 2]",26,26,2,0.058,0.058,0.0,[],0,extreme,5,5,1055,0,174,174,7.392550744812924e+18,attentional-mouselab,30,259288,57
mouselab,False,[],"[[3, 3, 1, 7, 5], [3, 2, 5, 4, 4], [7, 3, 4, 7, 3], [6, 5, 6, 4, 3], [6, 8, 6, 7, 5]]","[[3, 1, 1, 3, 3], [1, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3]]","[7, 8, 10, 4, 1]",14,27,1,0.032,0.032,0.0,[],0,extreme,5,5,1119,0,95,95,1.6934650264103533e+19,attentional-mouselab,31,261888,57
mouselab,False,[],"[[5, 3, 9, 7, 7], [6, 5, 4, 5, 3], [5, 7, 3, 7, 6], [4, 5, 1, 6, 0], [2, 5, 3, 5, 6]]","[[3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 1, 1, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 3]]","[6, 3, 9, 4, 8]",10,28,0,0.042,0.042,0.0,[],0,greedy,5,5,1291,0,125,125,1.3659466325707944e+19,attentional-mouselab,32,264424,57
mouselab,False,[],"[[2, 5, 5, 4, 6], [7, 4, 4, 6, 6], [4, 3, 5, 4, 7], [4, 3, 4, 8, 5], [4, 6, 5, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [1, 3, 3, 1, 3], [3, 1, 3, 3, 1]]","[6, 9, 8, 3, 4]",10,29,4,0.063,0.063,0.0,[],0,greedy,5,5,1173,0,189,189,1.1050529541466264e+19,attentional-mouselab,33,266826,57
mouselab,False,[],"[[6, 3, 5, 6, 4], [6, 6, 4, 2, 6], [5, 7, 5, 5, 5], [1, 5, 3, 3, 4], [4, 2, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [1, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1]]","[1, 8, 9, 5, 7]",12,30,4,0.053,0.053,0.0,[],0,greedy,5,5,1733,0,159,159,1.2217434635755928e+19,attentional-mouselab,34,269828,57
mouselab,False,[],"[[6, 6, 5, 1, 7], [4, 4, 5, 4, 8], [3, 2, 7, 7, 4], [4, 9, 5, 3, 5], [4, 4, 3, 8, 7]]","[[3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 1, 1, 3, 3]]","[5, 3, 5, 8, 9]",10,31,4,0.061,0.061,0.0,[],0,random,5,5,5813,0,182,182,1.371643716306687e+19,attentional-mouselab,35,276878,57
mouselab,False,[],"[[6, 7, 5, 3, 3], [6, 4, 6, 4, 4], [3, 5, 4, 7, 4], [6, 6, 4, 2, 5], [3, 2, 7, 5, 5]]","[[3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [1, 3, 1, 3, 3]]","[5, 12, 2, 10, 1]",20,32,2,0.051,0.051,0.0,[],0,greedy,5,5,2731,0,152,152,9.579660434181655e+18,attentional-mouselab,36,281036,57
mouselab,True,"[0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4]","[[6, 3, 5, 3, 7], [6, 6, 7, 6, 3], [9, 9, 6, 7, 2], [5, 6, 3, 3, 6], [5, 4, 4, 5, 2]]","[[3, 3, 1, 3, 3], [3, 1, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 1, 3, 3]]","[14, 4, 5, 3, 4]",16,1,4,0.049,0.04466666666666667,0.004333333333333333,"[0, 1, 2, 3, 4]",5,random,5,5,15341,13,146,133,1.1832157126158033e+19,attentional-mouselab,4,356487,58
mouselab,True,"[20, 20, 20, 21, 21, 21, 22, 22, 22, 23, 23, 23, 24, 24, 24, 14, 10, 10, 10, 5, 5, 5, 9, 9, 9]","[[3, 2, 7, 5, 9], [4, 5, 5, 7, 4], [5, 3, 4, 6, 5], [7, 8, 3, 3, 5], [6, 4, 5, 4, 6]]","[[1, 1, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[2, 4, 4, 3, 17]",22,2,4,0.057,0.04866666666666667,0.008333333333333333,"[20, 21, 22, 23, 24, 14, 10, 5, 9]",9,random,5,5,24327,25,171,146,1.5133245130412861e+19,attentional-mouselab,5,386919,58
mouselab,False,"[5, 8, 7, 6, 5, 6, 7, 7, 6, 5]","[[6, 3, 5, 4, 1], [4, 6, 4, 3, 5], [5, 6, 7, 5, 4], [5, 5, 6, 6, 5], [7, 3, 5, 6, 5]]","[[3, 3, 1, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 1, 1], [1, 3, 3, 3, 3]]","[5, 11, 2, 7, 5]",12,3,1,0.048,0.04466666666666667,0.0033333333333333335,"[8, 7, 6, 5]",4,greedy,5,5,13254,10,143,133,9.055117461339467e+18,attentional-mouselab,7,405085,58
mouselab,False,"[20, 20, 20, 21, 22, 22, 22]","[[5, 3, 4, 3, 1], [8, 4, 2, 4, 7], [8, 6, 5, 4, 7], [6, 4, 6, 4, 4], [5, 6, 8, 6, 3]]","[[3, 3, 1, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 3], [1, 3, 3, 3, 1], [3, 1, 3, 3, 3]]","[1, 8, 4, 8, 9]",14,4,2,0.053,0.050666666666666665,0.0023333333333333335,"[20, 21, 22]",3,greedy,5,5,11098,7,160,153,6.946566330356626e+18,attentional-mouselab,8,417762,58
mouselab,False,"[24, 23, 23, 23, 22, 22, 22, 21, 21, 21, 20, 20, 20]","[[5, 7, 6, 6, 4], [1, 5, 3, 2, 5], [4, 5, 6, 4, 1], [7, 9, 3, 2, 0], [6, 5, 4, 5, 4]]","[[1, 3, 3, 3, 3], [1, 1, 3, 1, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1]]","[9, 1, 3, 8, 9]",16,5,0,0.056,0.051666666666666666,0.004333333333333333,"[24, 23, 22, 21, 20]",5,random,5,5,12836,13,168,155,8.527743937344465e+18,attentional-mouselab,9,432583,58
mouselab,False,"[15, 15, 15, 16, 16, 16, 17, 17, 17, 18, 18, 18, 19]","[[4, 8, 8, 5, 3], [6, 7, 5, 7, 5], [3, 4, 5, 6, 3], [4, 7, 4, 5, 4], [3, 5, 5, 5, 6]]","[[3, 3, 3, 3, 1], [3, 3, 1, 3, 3], [1, 1, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 1, 3]]","[3, 2, 2, 15, 8]",22,6,1,0.064,0.059666666666666666,0.004333333333333333,"[15, 16, 17, 18, 19]",5,random,5,5,16116,13,191,178,1.8714326633125565e+18,attentional-mouselab,10,450398,58
mouselab,False,"[15, 15, 15, 16, 16, 16, 17, 17, 17, 18, 19, 19, 19]","[[5, 5, 6, 4, 3], [5, 7, 7, 5, 8], [5, 5, 4, 7, 7], [7, 3, 5, 6, 6], [6, 4, 5, 8, 4]]","[[3, 3, 3, 3, 3], [1, 3, 3, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 1]]","[9, 2, 3, 15, 1]",24,7,0,0.06,0.05566666666666666,0.004333333333333333,"[15, 16, 17, 18, 19]",5,greedy,5,5,5937,13,181,168,4.5405123279136835e+18,attentional-mouselab,11,457861,58
mouselab,False,"[20, 20, 20, 21, 21, 21, 22, 22, 22, 23, 24]","[[5, 4, 3, 4, 8], [4, 6, 6, 6, 6], [5, 6, 5, 4, 4], [7, 7, 5, 4, 4], [6, 5, 3, 3, 8]]","[[3, 3, 1, 3, 1], [3, 1, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 1, 1]]","[1, 2, 7, 7, 13]",18,8,4,0.06,0.05633333333333333,0.0036666666666666666,"[20, 21, 22, 23, 24]",5,extreme,5,5,5482,11,180,169,1.3709893293078299e+19,attentional-mouselab,12,464655,58
