type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,nudge_type,num_baskets,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,trial_type,trial_index,time_elapsed,participant_id
mouselab,False,[],"[[5, 8, 5, 5, 7], [4, 7, 5, 4, 4], [2, 3, 3, 0, 5], [6, 8, 8, 4, 6], [5, 10, 5, 4, 3]]","[[3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 1], [3, 3, 3, 1, 3], [1, 3, 1, 3, 3]]","[1, 5, 5, 12, 7]",14,12,1,0.075,0.075,0.0,[],0,random,5,5,1026,0,224,224,attentional-mouselab,16,216948,8
mouselab,False,[],"[[5, 1, 3, 2, 8], [4, 7, 5, 4, 1], [6, 5, 7, 4, 2], [6, 5, 6, 5, 2], [4, 5, 7, 5, 6]]","[[1, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3]]","[3, 1, 4, 7, 15]",20,13,2,0.063,0.063,0.0,[],0,random,5,5,1048,0,189,189,attentional-mouselab,17,218943,8
mouselab,False,"[2, 2, 2]","[[6, 5, 8, 4, 3], [3, 4, 5, 5, 4], [3, 5, 4, 4, 7], [6, 4, 7, 1, 6], [5, 7, 3, 6, 10]]","[[3, 3, 0, 3, 3], [3, 3, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 1], [3, 1, 3, 1, 3]]","[7, 10, 4, 2, 7]",12,14,2,0.052,0.051,0.001,[2],1,random,5,5,3337,3,157,154,attentional-mouselab,18,223608,8
mouselab,False,"[24, 24, 24, 24]","[[5, 3, 7, 4, 4], [7, 4, 6, 2, 4], [8, 5, 6, 5, 3], [7, 3, 5, 6, 3], [5, 6, 6, 5, 6]]","[[1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 1, 0]]","[2, 5, 7, 9, 7]",10,15,4,0.039,0.038,0.001,[24],1,random,5,5,3711,3,118,115,attentional-mouselab,19,228581,8
mouselab,False,[],"[[7, 8, 2, 6, 5], [5, 7, 7, 8, 4], [7, 2, 2, 6, 8], [10, 7, 4, 5, 6], [4, 5, 6, 3, 5]]","[[1, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 3, 1], [3, 1, 3, 3, 1], [3, 3, 3, 3, 3]]","[1, 8, 5, 3, 13]",18,16,0,0.055,0.055,0.0,[],0,random,5,5,1011,0,164,164,attentional-mouselab,20,230426,8
mouselab,False,[],"[[5, 7, 8, 6, 2], [2, 4, 8, 5, 5], [5, 3, 10, 6, 3], [6, 3, 7, 1, 4], [4, 4, 5, 3, 5]]","[[3, 3, 3, 3, 1], [1, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 3, 1, 3, 3]]","[5, 4, 8, 9, 4]",10,17,1,0.039,0.039,0.0,[],0,random,5,5,794,0,118,118,attentional-mouselab,21,231986,8
mouselab,False,[],"[[8, 3, 5, 5, 5], [2, 5, 10, 4, 7], [4, 6, 7, 6, 5], [5, 8, 7, 6, 5], [4, 5, 9, 4, 6]]","[[1, 3, 3, 3, 3], [1, 3, 1, 3, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3]]","[4, 3, 10, 12, 1]",20,18,2,0.071,0.071,0.0,[],0,extreme,5,5,697,0,213,213,attentional-mouselab,22,233654,8
mouselab,False,[],"[[4, 7, 6, 3, 7], [6, 6, 6, 4, 9], [4, 2, 7, 6, 5], [2, 2, 8, 2, 6], [6, 7, 4, 3, 5]]","[[3, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 1, 3, 3, 1], [1, 3, 3, 3, 3], [3, 3, 1, 3, 3]]","[2, 3, 2, 5, 18]",24,19,3,0.031,0.031,0.0,[],0,extreme,5,5,820,0,94,94,attentional-mouselab,23,235399,8
mouselab,False,[],"[[4, 2, 4, 8, 8], [7, 5, 4, 7, 5], [6, 6, 4, 1, 7], [2, 6, 4, 7, 5], [6, 6, 4, 3, 1]]","[[3, 1, 3, 1, 3], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 1, 3, 3], [3, 3, 3, 3, 1]]","[4, 4, 3, 4, 15]",18,20,0,0.053,0.053,0.0,[],0,extreme,5,5,734,0,160,160,attentional-mouselab,24,237139,8
mouselab,False,[],"[[7, 8, 5, 5, 7], [4, 6, 6, 2, 7], [3, 6, 4, 4, 5], [5, 9, 4, 5, 2], [3, 6, 9, 8, 8]]","[[3, 1, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 3, 1], [3, 3, 3, 1, 3], [3, 3, 1, 3, 1]]","[10, 1, 5, 10, 4]",16,21,1,0.077,0.077,0.0,[],0,greedy,5,5,823,0,230,230,attentional-mouselab,25,238863,8
mouselab,False,[],"[[7, 7, 7, 2, 3], [6, 6, 5, 8, 5], [4, 3, 5, 4, 7], [3, 6, 6, 6, 5], [2, 2, 5, 2, 5]]","[[1, 3, 1, 3, 3], [3, 3, 3, 3, 3], [1, 3, 1, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3]]","[2, 1, 23, 2, 2]",34,22,2,0.052,0.052,0.0,[],0,random,5,5,771,0,156,156,attentional-mouselab,26,240529,8
mouselab,False,[],"[[5, 4, 4, 3, 6], [4, 6, 6, 3, 3], [5, 7, 5, 5, 2], [3, 5, 5, 6, 4], [1, 4, 6, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 1, 3, 3, 3], [3, 1, 3, 3, 3], [1, 3, 1, 1, 3]]","[3, 9, 3, 6, 9]",12,23,3,0.047,0.047,0.0,[],0,greedy,5,5,734,0,141,141,attentional-mouselab,27,242239,8
mouselab,False,[],"[[4, 5, 6, 5, 7], [5, 7, 9, 7, 5], [6, 3, 7, 6, 6], [5, 5, 5, 4, 2], [2, 8, 5, 3, 7]]","[[3, 3, 1, 3, 3], [1, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 1, 3]]","[7, 2, 1, 6, 14]",18,24,0,0.034,0.034,0.0,[],0,random,5,5,756,0,102,102,attentional-mouselab,28,245696,8
mouselab,False,[0],"[[8, 5, 6, 6, 6], [8, 6, 6, 3, 5], [4, 3, 6, 5, 3], [2, 8, 4, 5, 8], [4, 8, 6, 3, 3]]","[[0, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 1], [3, 3, 3, 1, 3]]","[3, 9, 15, 2, 1]",24,25,0,0.055,0.05466666666666667,0.0003333333333333333,[0],1,extreme,5,5,2631,1,164,163,attentional-mouselab,29,251389,8
mouselab,False,"[24, 24, 9]","[[4, 4, 8, 5, 3], [5, 8, 8, 6, 6], [2, 7, 5, 6, 5], [5, 9, 2, 5, 6], [4, 7, 6, 5, 5]]","[[1, 3, 1, 3, 3], [3, 1, 3, 3, 0], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 3, 0]]","[9, 1, 2, 7, 11]",18,26,4,0.047,0.04633333333333333,0.0006666666666666666,"[24, 9]",2,extreme,5,5,10417,2,140,138,attentional-mouselab,30,263059,8
mouselab,False,[],"[[3, 6, 5, 2, 7], [4, 5, 4, 7, 7], [2, 5, 5, 5, 8], [6, 6, 6, 4, 3], [8, 6, 6, 7, 4]]","[[3, 3, 3, 1, 3], [3, 3, 3, 1, 1], [1, 3, 3, 3, 1], [3, 3, 3, 3, 1], [3, 3, 3, 3, 3]]","[3, 18, 3, 2, 4]",24,27,0,0.044,0.044,0.0,[],0,extreme,5,5,786,0,131,131,attentional-mouselab,31,264919,8
mouselab,False,[],"[[4, 3, 4, 5, 6], [5, 4, 5, 7, 6], [3, 7, 5, 4, 6], [3, 4, 6, 6, 5], [6, 9, 3, 2, 3]]","[[3, 3, 1, 3, 3], [3, 3, 3, 1, 1], [3, 3, 1, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3]]","[1, 6, 2, 14, 7]",18,28,2,0.05,0.05,0.0,[],0,greedy,5,5,726,0,149,149,attentional-mouselab,32,266517,8
mouselab,False,[],"[[7, 6, 6, 7, 2], [3, 6, 3, 4, 6], [7, 4, 4, 5, 6], [6, 3, 5, 7, 5], [5, 3, 5, 7, 6]]","[[3, 3, 3, 3, 1], [1, 1, 3, 3, 3], [1, 3, 3, 3, 3], [3, 1, 3, 3, 1], [3, 3, 3, 3, 3]]","[7, 9, 8, 4, 2]",12,29,1,0.049,0.049,0.0,[],0,random,5,5,681,0,146,146,attentional-mouselab,33,268122,8
mouselab,False,[],"[[6, 8, 7, 2, 6], [6, 5, 9, 5, 5], [6, 6, 6, 3, 4], [2, 7, 4, 6, 4], [9, 4, 7, 5, 4]]","[[3, 1, 3, 3, 3], [1, 3, 1, 3, 3], [1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3]]","[1, 8, 15, 3, 3]",22,30,3,0.04,0.04,0.0,[],0,greedy,5,5,726,0,120,120,attentional-mouselab,34,269727,8
mouselab,False,[],"[[3, 4, 4, 3, 5], [7, 9, 6, 7, 4], [5, 6, 6, 2, 3], [7, 6, 6, 3, 5], [4, 3, 4, 7, 3]]","[[1, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 1], [1, 3, 3, 3, 3], [3, 3, 3, 1, 3]]","[6, 2, 16, 5, 1]",20,31,4,0.038,0.038,0.0,[],0,extreme,5,5,809,0,114,114,attentional-mouselab,35,271677,8
mouselab,False,[],"[[4, 6, 7, 2, 4], [3, 5, 4, 5, 5], [7, 3, 6, 4, 7], [5, 2, 6, 3, 7], [5, 5, 7, 8, 6]]","[[1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 3, 3, 3], [3, 3, 1, 1, 3]]","[11, 4, 10, 3, 2]",18,32,0,0.05,0.05,0.0,[],0,extreme,5,5,719,0,151,151,attentional-mouselab,36,273289,8
mouselab,True,"[0, 0, 0, 7, 6, 2, 3, 23, 19]","[[2, 5, 9, 5, 3], [3, 7, 5, 3, 4], [4, 5, 6, 5, 3], [1, 4, 7, 4, 4], [4, 3, 5, 5, 4]]","[[0, 3, 0, 0, 3], [3, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0], [3, 3, 3, 0, 3]]","[2, 2, 10, 10, 6]",16,1,2,0.063,0.06,0.003,"[0, 7, 6, 2, 3, 23, 19]",7,random,5,5,16715,9,188,179,attentional-mouselab,4,118047,9
mouselab,True,"[2, 7, 19, 21, 11]","[[2, 4, 4, 2, 6], [3, 7, 6, 8, 7], [6, 0, 8, 6, 3], [7, 6, 6, 8, 1], [8, 8, 5, 4, 7]]","[[1, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 0], [3, 0, 3, 3, 3]]","[2, 13, 6, 2, 7]",16,2,3,0.063,0.06133333333333334,0.0016666666666666668,"[2, 7, 19, 21, 11]",5,extreme,5,5,9386,5,188,183,attentional-mouselab,5,129312,9
mouselab,False,"[6, 7, 2, 23, 3]","[[2, 5, 9, 5, 3], [3, 7, 5, 3, 4], [4, 5, 6, 5, 3], [1, 4, 7, 4, 4], [4, 3, 5, 5, 4]]","[[3, 3, 0, 0, 3], [3, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 3, 3, 0, 3]]","[3, 13, 9, 3, 2]",20,3,2,0.059,0.05733333333333333,0.0016666666666666668,"[6, 7, 2, 23, 3]",5,random,5,5,7211,5,177,172,attentional-mouselab,7,139339,9
mouselab,False,"[2, 7, 11, 21]","[[2, 4, 4, 2, 6], [3, 7, 6, 8, 7], [6, 0, 8, 6, 3], [7, 6, 6, 8, 1], [8, 8, 5, 4, 7]]","[[1, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 1], [3, 0, 3, 3, 3]]","[9, 9, 6, 4, 2]",12,4,2,0.057,0.05566666666666667,0.0013333333333333333,"[2, 7, 11, 21]",4,extreme,5,5,5984,4,172,168,attentional-mouselab,8,149698,9
mouselab,False,"[8, 18]","[[5, 7, 5, 4, 3], [6, 5, 2, 4, 5], [6, 4, 3, 8, 5], [6, 5, 4, 8, 5], [6, 3, 3, 7, 6]]","[[3, 1, 3, 3, 1], [3, 3, 1, 0, 3], [3, 3, 3, 3, 3], [1, 3, 3, 0, 3], [3, 3, 3, 3, 3]]","[3, 12, 2, 12, 1]",24,5,3,0.06,0.05933333333333333,0.0006666666666666666,"[8, 18]",2,greedy,5,5,9031,2,179,177,attentional-mouselab,9,162526,9
mouselab,False,"[8, 13]","[[4, 5, 5, 6, 3], [5, 3, 2, 7, 4], [6, 5, 6, 7, 6], [6, 7, 5, 3, 7], [5, 3, 3, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [1, 3, 1, 0, 1], [3, 1, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 5, 1, 4, 1]",26,6,3,0.057,0.05633333333333333,0.0006666666666666666,"[8, 13]",2,greedy,5,5,3186,2,171,169,attentional-mouselab,10,167213,9
mouselab,False,"[0, 10]","[[3, 5, 5, 6, 5], [4, 6, 6, 3, 1], [3, 4, 4, 3, 3], [4, 6, 4, 9, 6], [7, 7, 5, 5, 6]]","[[0, 3, 3, 3, 3], [3, 1, 3, 1, 1], [0, 3, 3, 3, 3], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3]]","[9, 3, 1, 13, 4]",20,7,2,0.046,0.04533333333333333,0.0006666666666666666,"[0, 10]",2,extreme,5,5,6927,2,139,137,attentional-mouselab,11,175304,9
mouselab,False,"[19, 24, 12, 22]","[[3, 2, 5, 4, 7], [4, 5, 6, 6, 5], [2, 1, 6, 10, 6], [6, 5, 4, 7, 4], [6, 4, 4, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 0, 1, 3], [3, 3, 3, 3, 0], [3, 3, 0, 3, 0]]","[4, 5, 15, 3, 3]",18,8,4,0.06,0.058666666666666666,0.0013333333333333333,"[19, 24, 12, 22]",4,greedy,5,5,4355,4,179,175,attentional-mouselab,12,181342,9
mouselab,False,"[8, 13, 18]","[[5, 7, 7, 6, 6], [7, 6, 5, 6, 4], [7, 8, 5, 8, 6], [2, 4, 5, 5, 3], [7, 1, 6, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 0, 3], [3, 1, 3, 0, 3], [1, 3, 3, 0, 3], [3, 1, 3, 3, 3]]","[9, 6, 9, 5, 1]",12,9,3,0.065,0.064,0.001,"[8, 13, 18]",3,extreme,5,5,3201,3,194,191,attentional-mouselab,13,186835,9
mouselab,False,"[7, 12, 1, 21]","[[4, 3, 5, 3, 6], [9, 3, 8, 6, 7], [4, 6, 1, 4, 5], [6, 6, 4, 5, 6], [6, 4, 4, 7, 3]]","[[3, 0, 3, 1, 3], [1, 3, 0, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[12, 5, 4, 8, 1]",16,10,0,0.054,0.05266666666666667,0.0013333333333333333,"[7, 12, 1, 21]",4,extreme,5,5,12591,4,163,159,attentional-mouselab,14,200947,9
mouselab,False,"[11, 21]","[[7, 6, 7, 6, 4], [6, 10, 10, 3, 5], [5, 6, 8, 2, 4], [7, 4, 5, 2, 4], [5, 6, 4, 4, 2]]","[[3, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 0, 1, 3, 3], [3, 3, 3, 3, 3], [1, 0, 3, 3, 3]]","[3, 10, 5, 6, 6]",8,11,1,0.069,0.06833333333333334,0.0006666666666666666,"[11, 21]",2,random,5,5,3326,2,208,206,attentional-mouselab,15,205966,9
mouselab,False,"[13, 18, 6, 21]","[[6, 5, 7, 3, 5], [4, 5, 4, 7, 2], [4, 7, 4, 4, 5], [5, 6, 8, 2, 5], [5, 8, 5, 5, 4]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 1], [3, 3, 3, 0, 3], [3, 3, 1, 0, 3], [3, 0, 3, 3, 3]]","[12, 3, 9, 5, 1]",18,12,1,0.059,0.057666666666666665,0.0013333333333333333,"[13, 18, 6, 21]",4,extreme,5,5,7459,4,176,172,attentional-mouselab,16,214552,9
mouselab,False,"[7, 12, 1, 11, 21]","[[6, 6, 6, 7, 3], [3, 5, 8, 5, 5], [6, 1, 5, 5, 4], [5, 3, 5, 4, 2], [5, 2, 4, 5, 2]]","[[3, 0, 3, 3, 3], [3, 3, 0, 3, 3], [3, 0, 0, 3, 3], [3, 3, 3, 3, 1], [3, 0, 3, 3, 3]]","[5, 11, 4, 8, 2]",14,13,2,0.062,0.060333333333333336,0.0016666666666666668,"[7, 12, 1, 11, 21]",5,extreme,5,5,5285,5,186,181,attentional-mouselab,17,220986,9
mouselab,False,"[14, 19, 15, 20]","[[6, 6, 6, 4, 3], [7, 3, 4, 3, 6], [4, 4, 7, 3, 0], [6, 6, 4, 5, 5], [9, 4, 9, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 0], [0, 3, 3, 1, 0], [0, 3, 1, 3, 3]]","[2, 3, 9, 3, 13]",20,14,0,0.068,0.06666666666666667,0.0013333333333333333,"[14, 19, 15, 20]",4,extreme,5,5,3934,4,204,200,attentional-mouselab,18,226185,9
mouselab,False,"[7, 22]","[[2, 5, 4, 6, 2], [6, 5, 8, 4, 5], [5, 3, 6, 5, 7], [3, 0, 8, 7, 7], [5, 5, 3, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 1], [3, 3, 3, 1, 3], [3, 3, 3, 3, 3], [1, 1, 0, 3, 3]]","[1, 4, 11, 13, 1]",24,15,2,0.07,0.06933333333333334,0.0006666666666666666,"[7, 22]",2,random,5,5,3028,2,209,207,attentional-mouselab,19,230453,9
mouselab,False,"[16, 21]","[[1, 5, 6, 5, 5], [5, 7, 7, 2, 4], [8, 4, 5, 5, 2], [2, 9, 6, 4, 5], [9, 4, 6, 3, 7]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 3, 3], [3, 0, 1, 3, 3], [1, 0, 3, 3, 3]]","[9, 3, 7, 3, 8]",12,16,1,0.051,0.05033333333333333,0.0006666666666666666,"[16, 21]",2,extreme,5,5,3892,2,153,151,attentional-mouselab,20,235404,9
mouselab,False,"[5, 0]","[[5, 6, 8, 9, 8], [6, 4, 4, 3, 5], [8, 9, 6, 2, 2], [5, 5, 6, 8, 5], [4, 5, 3, 5, 8]]","[[0, 3, 1, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 1, 1, 3, 3], [3, 3, 3, 1, 3]]","[4, 7, 9, 2, 8]",12,17,0,0.059,0.05833333333333333,0.0006666666666666666,"[5, 0]",2,random,5,5,2278,2,176,174,attentional-mouselab,21,239136,9
mouselab,False,"[10, 5]","[[4, 2, 5, 9, 6], [6, 7, 6, 5, 6], [8, 8, 6, 7, 4], [6, 7, 7, 5, 5], [4, 3, 6, 4, 6]]","[[3, 3, 3, 3, 1], [0, 1, 3, 3, 3], [0, 1, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 1, 14, 3, 11]",26,18,0,0.061,0.06033333333333333,0.0006666666666666666,"[10, 5]",2,greedy,5,5,2731,2,184,182,attentional-mouselab,22,242767,9
mouselab,False,"[12, 17]","[[5, 3, 7, 4, 4], [7, 4, 6, 2, 4], [8, 5, 6, 5, 3], [7, 3, 5, 6, 3], [5, 6, 6, 5, 6]]","[[1, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 1, 0, 3, 3], [3, 3, 3, 1, 3]]","[4, 3, 15, 4, 4]",18,19,2,0.06,0.05933333333333333,0.0006666666666666666,"[12, 17]",2,random,5,5,1934,2,180,178,attentional-mouselab,23,245816,9
mouselab,False,"[11, 1]","[[6, 8, 4, 7, 3], [3, 5, 3, 7, 5], [6, 6, 3, 6, 5], [5, 7, 5, 4, 6], [2, 6, 6, 4, 5]]","[[3, 0, 3, 1, 3], [3, 3, 3, 3, 3], [3, 0, 1, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3]]","[2, 6, 4, 11, 7]",12,20,1,0.063,0.06233333333333333,0.0006666666666666666,"[11, 1]",2,greedy,5,5,2536,2,189,187,attentional-mouselab,24,249230,9
mouselab,False,"[11, 6]","[[5, 5, 2, 6, 3], [4, 4, 8, 4, 6], [4, 3, 3, 4, 6], [2, 6, 5, 5, 7], [8, 6, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 0, 1, 3, 3], [3, 0, 1, 3, 3], [3, 3, 3, 3, 1], [1, 3, 3, 3, 3]]","[1, 9, 5, 13, 2]",20,21,2,0.055,0.05433333333333333,0.0006666666666666666,"[11, 6]",2,greedy,5,5,2334,2,164,162,attentional-mouselab,25,252846,9
mouselab,False,"[15, 5]","[[7, 4, 4, 4, 5], [4, 1, 4, 5, 5], [3, 4, 2, 4, 7], [7, 6, 6, 8, 3], [3, 5, 5, 5, 5]]","[[3, 1, 3, 3, 3], [0, 3, 1, 3, 3], [3, 3, 3, 3, 3], [0, 1, 3, 1, 3], [3, 3, 3, 3, 3]]","[1, 7, 1, 16, 5]",22,22,0,0.055,0.05433333333333333,0.0006666666666666666,"[15, 5]",2,greedy,5,5,2393,2,165,163,attentional-mouselab,26,256113,9
mouselab,False,"[21, 1]","[[4, 5, 3, 3, 7], [5, 8, 7, 4, 6], [7, 4, 5, 4, 5], [5, 4, 3, 6, 5], [8, 4, 5, 5, 5]]","[[3, 0, 1, 3, 3], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 3, 3, 1], [3, 0, 3, 3, 3]]","[12, 3, 4, 10, 1]",20,23,1,0.048,0.04733333333333333,0.0006666666666666666,"[21, 1]",2,random,5,5,4786,2,144,142,attentional-mouselab,27,261790,9
mouselab,False,"[9, 4]","[[6, 6, 4, 8, 5], [6, 4, 6, 5, 4], [5, 7, 6, 7, 7], [6, 5, 7, 8, 4], [4, 1, 6, 3, 4]]","[[3, 3, 3, 3, 0], [3, 1, 3, 3, 0], [3, 3, 3, 3, 3], [1, 3, 3, 1, 3], [3, 3, 1, 3, 3]]","[7, 5, 7, 1, 10]",12,24,4,0.049,0.04833333333333333,0.0006666666666666666,"[9, 4]",2,random,5,5,2368,2,148,146,attentional-mouselab,28,265155,9
mouselab,False,"[14, 4, 20]","[[6, 2, 4, 5, 1], [5, 5, 5, 4, 6], [7, 6, 6, 4, 2], [7, 6, 3, 6, 2], [4, 5, 5, 6, 3]]","[[3, 1, 3, 3, 0], [3, 3, 3, 1, 3], [3, 3, 3, 3, 0], [3, 3, 3, 3, 3], [0, 3, 3, 3, 1]]","[7, 3, 2, 9, 9]",14,25,0,0.057,0.056,0.001,"[14, 4, 20]",3,extreme,5,5,5194,3,170,167,attentional-mouselab,29,271249,9
mouselab,False,"[22, 12]","[[3, 3, 7, 6, 5], [4, 5, 1, 4, 7], [6, 6, 5, 6, 5], [5, 6, 5, 2, 4], [6, 8, 10, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 3, 0, 3, 1], [3, 3, 3, 3, 3], [3, 1, 0, 1, 3]]","[6, 11, 4, 4, 5]",10,26,2,0.048,0.04733333333333333,0.0006666666666666666,"[22, 12]",2,greedy,5,5,2143,2,143,141,attentional-mouselab,30,274292,9
mouselab,False,"[15, 5]","[[4, 0, 8, 5, 4], [5, 3, 8, 7, 4], [8, 4, 4, 5, 4], [6, 6, 8, 6, 6], [6, 7, 1, 7, 7]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 1], [0, 1, 1, 3, 1], [3, 3, 3, 3, 3]]","[4, 13, 2, 1, 10]",22,27,0,0.054,0.05333333333333333,0.0006666666666666666,"[15, 5]",2,greedy,5,5,2033,2,163,161,attentional-mouselab,31,277573,9
mouselab,False,"[21, 1]","[[4, 2, 4, 5, 4], [3, 8, 3, 7, 5], [5, 6, 5, 4, 4], [7, 6, 5, 4, 4], [1, 2, 5, 6, 4]]","[[3, 0, 1, 3, 3], [3, 3, 3, 3, 3], [3, 3, 1, 1, 3], [1, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[2, 13, 2, 11, 2]",24,28,2,0.041,0.04033333333333333,0.0006666666666666666,"[21, 1]",2,random,5,5,3272,2,122,120,attentional-mouselab,32,281949,9
mouselab,False,"[5, 0]","[[7, 9, 5, 2, 5], [7, 3, 1, 6, 6], [4, 4, 8, 5, 7], [3, 3, 5, 3, 6], [3, 4, 6, 3, 8]]","[[0, 3, 3, 3, 1], [0, 3, 3, 1, 3], [3, 3, 3, 3, 3], [3, 1, 3, 3, 3], [3, 3, 3, 1, 3]]","[10, 1, 6, 6, 7]",10,29,0,0.047,0.04633333333333333,0.0006666666666666666,"[5, 0]",2,random,5,5,2543,2,140,138,attentional-mouselab,33,285560,9
mouselab,False,"[5, 20, 22]","[[4, 5, 4, 7, 3], [3, 6, 4, 5, 5], [6, 4, 5, 7, 3], [7, 5, 8, 6, 9], [3, 8, 5, 7, 4]]","[[3, 1, 3, 3, 3], [0, 3, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 3, 3]]","[8, 5, 4, 6, 7]",6,30,2,0.052,0.051,0.001,"[5, 20, 22]",3,random,5,5,6443,3,155,152,attentional-mouselab,34,292968,9
mouselab,False,"[21, 6]","[[6, 4, 2, 5, 5], [5, 4, 4, 9, 2], [3, 6, 4, 4, 7], [6, 5, 6, 4, 6], [5, 7, 3, 8, 2]]","[[3, 3, 3, 3, 3], [1, 0, 3, 1, 1], [3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [3, 0, 3, 3, 3]]","[1, 2, 8, 2, 17]",26,31,1,0.063,0.06233333333333333,0.0006666666666666666,"[21, 6]",2,greedy,5,5,2568,2,189,187,attentional-mouselab,35,296450,9
mouselab,False,"[16, 11]","[[2, 7, 7, 6, 7], [5, 5, 3, 6, 6], [4, 9, 6, 5, 6], [8, 4, 9, 7, 6], [6, 8, 5, 5, 5]]","[[1, 3, 3, 3, 3], [3, 3, 3, 3, 1], [3, 0, 3, 3, 3], [3, 0, 1, 3, 3], [3, 3, 3, 3, 1]]","[3, 5, 1, 14, 7]",18,32,1,0.056,0.05533333333333333,0.0006666666666666666,"[16, 11]",2,extreme,5,5,1923,2,167,165,attentional-mouselab,36,299516,9
mouselab,True,"[0, 11, 21, 23, 18, 18, 18, 13, 12, 14, 0, 0]","[[6, 7, 6, 3, 2], [3, 1, 3, 6, 5], [5, 6, 6, 8, 7], [6, 5, 7, 5, 3], [4, 5, 4, 7, 3]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 0, 0, 0], [3, 3, 3, 0, 3], [3, 0, 3, 0, 3]]","[4, 4, 4, 9, 9]",12,1,0,0.049,0.045,0.004,"[11, 21, 23, 18, 13, 12, 14, 0]",8,greedy,5,5,41147,12,146,134,attentional-mouselab,4,239968,10
